# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
127100 299079 308989 141626 493701 450909 197175 -74517.4 82079.9 101661 -4736.37 3203.77 87228.3 -111442 2731.99 -5941.01 -6683.44 -1985.2 -1463.72 -12553.4 -1511.33 80115.3
127200 299065 308989 141628 493643 450865 197144 -74506.8 82081.8 101652 -4761.36 3205.18 87231.7 -111460 2754.24 -5956.76 -6693.34 -1985.89 -1468.52 -12595.4 -1495.58 80070.7
127300 299060 308978 141628 493602 450855 197134 -74498.7 82081.6 101644 -4790.46 3199.63 87230.6 -111446 2777.52 -5949.68 -6692.53 -1984.2 -1468.82 -12594.9 -1480.26 80061.7
127400 299035 308977 141628 493553 450849 197115 -74503.7 82083.7 101635 -4840.54 3197.09 87227 -111428 2818.39 -5949.35 -6687.04 -1991.73 -1471.83 -12622.1 -1474 80062.7
127500 299063 308990 141629 493485 450861 197080 -74521.8 82084 101644 -4837.11 3199.79 87229 -111455 2831.92 -5955.49 -6696.71 -1986.8 -1472.94 -12645.3 -1450.68 80039.9
127600 299086 309009 141627 493462 450876 197057 -74542.7 82081.4 101667 -4872.3 3193.78 87230.2 -111505 2855.88 -5949.37 -6709.69 -1988.33 -1474.34 -12654.1 -1453.2 80024.6
127700 299101 309024 141629 493460 450905 197049 -74558 82081 101685 -4874.58 3188.92 87227.9 -111525 2859.35 -5949.47 -6711.62 -1995.34 -1477.84 -12668.3 -1458.19 80016
127800 299090 309016 141630 493415 450918 197046 -74546.2 82084.8 101668 -4886.38 3191.34 87225.2 -111496 2860.86 -5964.98 -6710.41 -2009.07 -1475.02 -12693.3 -1502.97 80026.5
127900 299085 309005 141632 493414 450914 197056 -74540 82086.1 101662 -4910.62 3180.8 87222.4 -111466 2864.29 -5968.62 -6709.43 -2016.48 -1475.46 -12732.6 -1567 80049.6
128000 299082 309008 141632 493401 450905 197063 -74536.3 82084.9 101653 -4946.53 3181.02 87223.8 -111449 2884.79 -5976.71 -6709.54 -2019.74 -1478.45 -12770 -1595.88 80056.2
128100 299110 309051 141634 493423 450916 197062 -74563.9 82080.5 101668 -4943.81 3176.99 87233.3 -111477 2871.98 -5978.81 -6715.06 -2019.91 -1481.07 -12789.6 -1643.34 80037.9
128200 299148 309099 141638 493475 450930 197062 -74599.9 82079.7 101712 -4979.37 3167.37 87238.2 -111543 2875.86 -5983.46 -6725.57 -2027 -1484.83 -12812.1 -1696.75 80000.6
128300 299155 309092 141628 493566 450953 197091 -74613 82075.1 101732 -5034.06 3153.66 87211.2 -111542 2888.65 -5974.34 -6716.62 -2043.65 -1486.89 -12834.8 -1789.53 79981.8
128400 299163 309116 141628 493651 450973 197100 -74632.7 82072.1 101778 -5089.8 3131.19 87212 -111614 2911.95 -5956.83 -6728.17 -2061.14 -1489.36 -12835.5 -1832.95 79953.3
128500 299162 309139 141630 493743 450989 197124 -74642.2 82067.5 101811 -5113.99 3118.82 87218.3 -111655 2927.2 -5946.91 -6733.23 -2069.04 -1490.26 -12837.8 -1853.22 79951.1
128600 299172 309151 141630 493788 450998 197127 -74649.4 82065.1 101835 -5112.06 3120.17 87221.4 -111692 2936.42 -5953.23 -6744.49 -2068.59 -1483.61 -12857.8 -1848.66 79933.6
128700 299217 309178 141633 493851 451086 197138 -74682.3 82065.1 101873 -5154.93 3102.88 87221.1 -111745 2966.23 -5943.63 -6759.79 -2088.18 -1487.37 -12876.2 -1865.68 79918.8
128800 299218 309179 141635 493883 451055 197144 -74679.3 82065 101886 -5147.1 3104.33 87223 -111764 2964.57 -5944.71 -6765.67 -2090.9 -1481.73 -12871.3 -1860.29 79888.4
128900 299236 309181 141635 493894 451083 197155 -74687.9 82065.6 101907 -5216.59 3094.64 87221.6 -111782 3014.41 -5942.52 -6771.7 -2103.54 -1484.29 -12885 -1849.63 79893.4
129000 299249 309190 141635 493898 451105 197152 -74698.2 82067.6 101923 -5257.7 3096.15 87219.5 -111799 3044.49 -5946.72 -6774.3 -2104.83 -1485.8 -12922.7 -1840.41 79878.5
129100 299260 309211 141641 493896 451107 197140 -74710.3 82069.2 101944 -5292.14 3099.87 87221.5 -111830 3084.96 -5952.87 -6787.13 -2097.65 -1488.14 -12942.8 -1811.8 79860.9
129200 299274 309225 141642 493884 451108 197118 -74725.2 82064.7 101959 -5333.21 3095.51 87225.7 -111849 3120.86 -5949.25 -6796.17 -2097.56 -1489.99 -12962.8 -1796.54 79859.4
129300 299245 309235 141642 493912 451088 197123 -74729.1 82063.1 101976 -5320.91 3105.45 87226.4 -111875 3108.53 -5968.79 -6804.71 -2103.01 -1493.02 -12997.6 -1810.96 79829.6
129400 299238 309223 141644 493887 451061 197108 -74718.5 82066.6 101980 -5299.35 3107.28 87224.2 -111891 3094.8 -5970.19 -6816.29 -2094.88 -1494.57 -13009.4 -1806.57 79793.6
129500 299245 309234 141644 493921 451045 197108 -74727 82065.1 102001 -5315.16 3101.99 87224.1 -111928 3099.3 -5966.8 -6827.89 -2091.15 -1493.57 -13003.8 -1790.55 79771.9
129600 299259 309247 141645 493906 451041 197096 -74739.6 82063.4 102008 -5312.91 3086.89 87226.9 -111945 3079.64 -5953.66 -6837.65 -2106.07 -1497.56 -12991.2 -1827.01 79760.6
129700 299291 309260 141647 493865 451077 197071 -74758.1 82067.5 102018 -5246.51 3075.43 87224.5 -111965 3020.13 -5940.32 -6840.44 -2104.6 -1497.3 -12964.2 -1871.36 79748.2
129800 299280 309252 141646 493814 451070 197072 -74746.6 82067.7 101998 -5266.08 3064.43 87222.1 -111938 3022.55 -5931.53 -6838.13 -2108.18 -1499.87 -12969.8 -1901.37 79765.7
129900 299285 309241 141647 493794 451105 197079 -74745.5 82068.7 101982 -5277.83 3057.99 87218.7 -111916 3037.64 -5911.77 -6835.48 -2110.33 -1492.37 -12931.3 -1914.54 79778.1
130000 299298 309237 141650 493749 451148 197070 -74745.1 82075.4 101960 -5313.47 3052.44 87216.9 -111881 3066.45 -5903.06 -6831.8 -2116.21 -1494.59 -12929.6 -1927.32 79798.3
130100 299304 309234 141651 493731 451169 197069 -74744 82077 101961 -5403.61 3032.29 87217 -111880 3131.48 -5875.47 -6830.81 -2132.47 -1495.85 -12919.7 -1942.1 79806
130200 299317 309235 141650 493667 451180 197047 -74749.9 82075.4 101949 -5456.28 3024.53 87216.9 -111862 3173.45 -5871.43 -6824.72 -2137.95 -1499.02 -12925.5 -1929.72 79809.9
130300 299323 309242 141649 493636 451198 197038 -74753.9 82074.9 101954 -5496.04 3014.61 87216.1 -111859 3213.81 -5845.12 -6818.34 -2128.49 -1490.74 -12879.6 -1908.41 79805.5
130400 299310 309230 141649 493601 451189 197035 -74738.6 82078 101936 -5512.49 3002.14 87215.1 -111833 3223.25 -5821.66 -6810.83 -2127.56 -1485.98 -12821 -1881.62 79823.8
130500 299304 309209 141651 493568 451197 197043 -74718.8 82085.5 101907 -5515.7 3003.68 87211.2 -111776 3241.3 -5818.49 -6791.15 -2126.96 -1482.59 -12776.9 -1825.81 79867.7
130600 299296 309218 141651 493595 451173 197048 -74713.7 82081.9 101908 -5499.34 3001.93 87216.8 -111777 3241.45 -5811.93 -6792.88 -2117.51 -1479.41 -12746.9 -1798.42 79861.1
130700 299257 309208 141649 493556 451135 197027 -74743.3 82045.7 101857 -5445.29 3043.52 87215.1 -111760 3216.64 -5815.54 -6794.65 -2119.23 -1477.55 -12753.1 -1840.8 79849.9
130800 299243 309198 141652 493537 451115 197020 -74730.3 82046.3 101837 -5431.44 3049.74 87216.9 -111738 3206.37 -5829.71 -6794.24 -2119.56 -1480.26 -12773 -1834.51 79846.8
130900 299248 309205 141655 493561 451146 197037 -74733.2 82045.4 101838 -5398.33 3051.62 87220.4 -111721 3179.38 -5836.61 -6786.39 -2115.1 -1481.03 -12762.6 -1843.74 79884.4
131000 299252 309175 141654 493541 451170 197036 -74743.4 82051 101812 -5346.31 3045.39 87216.5 -111673 3134.27 -5874.05 -6773.77 -2108.71 -1481.92 -12758.9 -1846.98 79930.7
131100 299241 309098 141656 493518 451193 197051 -74729.6 82052.6 101775 -5308.52 3045.67 87216.4 -111621 3104.42 -5870.14 -6758.81 -2106.46 -1479.55 -12733.6 -1854.52 79973.7
131200 299244 309096 141657 493509 451166 197046 -74729.5 82047.7 101774 -5300.76 3033.45 87219.3 -111597 3100.85 -5853.2 -6758.39 -2110.1 -1477.76 -12696.4 -1852.91 79989.5
131300 299266 309078 141648 493480 451178 197035 -74743.9 82051 101790 -5361.21 3028.76 87187.8 -111607 3137.23 -5860.28 -6756.82 -2116.86 -1482.62 -12723.6 -1848.61 79957.3
131400 299271 309063 141651 493435 451168 197022 -74732.5 82058.8 101772 -5418.3 3024.26 87186.8 -111579 3179.33 -5854.16 -6747.31 -2122.67 -1481.9 -12719.7 -1826.08 79957
131500 299270 309058 141655 493452 451148 197025 -74724.3 82061.8 101762 -5423.54 3036.22 87187.6 -111554 3193.26 -5856.37 -6738.89 -2113.66 -1477.37 -12697.5 -1785.26 79960
131600 299261 309042 141653 493437 451123 197017 -74712.7 82061.4 101764 -5418.65 3030.13 87184.7 -111562 3179.44 -5849.6 -6741.46 -2112.53 -1477.72 -12675.4 -1787.57 79951.1
131700 299274 309048 141657 493406 451135 196998 -74718.3 82063.6 101757 -5454.71 3018.45 87188 -111571 3187.35 -5828.79 -6750.32 -2134.93 -1475.45 -12649.1 -1825.34 79927.7
131800 299277 309055 141660 493389 451078 196980 -74719.1 82062.4 101767 -5426.17 3013.24 87192.5 -111589 3154.21 -5819.9 -6758.71 -2142.67 -1476.4 -12632.2 -1838.41 79899.9
131900 299277 309070 141659 493425 451049 196990 -74723 82060.5 101775 -5426.21 3009.18 87190.8 -111614 3152.42 -5822.54 -6759.19 -2150.76 -1480.44 -12648.5 -1844.06 79873.1
132000 299265 309072 141661 493449 451033 196997 -74715.4 82059.9 101785 -5426.56 3005.97 87191.6 -111633 3135.24 -5828.03 -6762.01 -2159.5 -1483.47 -12666.6 -1881.87 79856.1
132100 299255 309077 141663 493454 451109 196988 -74727 82062.3 101770 -5417.25 2958.18 87190.5 -111613 3117.85 -5817.86 -6750.88 -2169.8 -1486.9 -12648 -1927.8 79871.8
132200 299253 309069 141663 493480 451126 197007 -74723 82061.8 101768 -5406.23 2939.57 87188.8 -111607 3103.91 -5799.02 -6752.45 -2171.02 -1489.5 -12631.3 -1966.69 79887.8
132300 299267 309096 141664 493546 451157 197024 -74742.8 82058.2 101779 -5423.16 2919.99 87191.8 -111625 3106.39 -5784.07 -6755.16 -2183.63 -1491.47 -12630.7 -2012.3 79883.5
132400 299261 309108 141665 493653 451178 197062 -74743.3 82058.5 101790 -5417.27 2911.35 87193.1 -111637 3092.56 -5769.72 -6744.22 -2185.76 -1488.35 -12634.3 -2063.62 79892.5
132500 299245 309113 141665 493745 451178 197100 -74736.3 82055.4 101792 -5409.15 2910.23 87194.5 -111634 3067.41 -5780.7 -6746.55 -2192.74 -1491.36 -12675.1 -2130.53 79917.1
132600 299269 309141 141668 493822 451236 197128 -74754.9 82053.6 101803 -5422.56 2905.33 87201.4 -111648 3072.94 -5780.31 -6745.94 -2200.79 -1493.18 -12693.1 -2149.04 79940.3
132700 299307 309167 141668 493830 451317 197128 -74784.2 82051.8 101803 -5489.41 2895 87202.8 -111652 3112.56 -5776.77 -6747.24 -2216.41 -1500.26 -12720 -2182.69 79949.8
132800 299327 309179 141668 493848 451363 197137 -74802.8 82045.4 101810 -5573.33 2862.1 87203.1 -111656 3153.98 -5756.66 -6746.14 -2236.35 -1507.64 -12751.9 -2270.81 79968.9
132900 299338 309202 141669 493899 451396 197143 -74816.9 82042.4 101825 -5625.12 2839.57 87208.2 -111691 3182.63 -5737.59 -6757.47 -2246.64 -1507.02 -12756.8 -2329.78 79956.4
133000 299337 309207 141672 493953 451409 197165 -74815.4 82044.7 101832 -5627.19 2832.27 87209 -111711 3175.18 -5736.24 -6764.26 -2251.82 -1508.69 -12764.8 -2390.66 79935.8
133100 299367 309222 141676 493980 451470 197179 -74839.4 82047.3 101865 -5621.19 2822.93 87206.3 -111736 3162.98 -5724.14 -6763.51 -2253.13 -1501.1 -12719.2 -2406.25 79945.6
133200 299375 309232 141678 493994 451498 197184 -74847.5 82051.3 101878 -5636.07 2818.71 87202.3 -111764 3177.97 -5718.58 -6767.07 -2257.33 -1499.49 -12689.4 -2384.9 79933
133300 299381 309238 141679 494004 451521 197179 -74848.9 82052.5 101894 -5623.84 2825.68 87204.8 -111796 3180.66 -5719.84 -6779.26 -2256.97 -1497.87 -12676.5 -2340.05 79907.1
133400 299391 309239 141679 494033 451540 197177 -74853.1 82051.7 101906 -5617.26 2843.26 87206.9 -111811 3199.31 -5736.96 -6783.97 -2241.57 -1494.58 -12698.8 -2261.49 79890.3
133500 299381 309197 141682 494019 451525 197167 -74846.8 82052.5 101909 -5608.19 2858.22 87206.7 -111817 3209.15 -5755.88 -6785.55 -2232.04 -1494.1 -12723.3 -2210.5 79880.5
133600 299369 309183 141685 493967 451484 197143 -74830.9 82056 101912 -5598.68 2870.05 87207.6 -111813 3213.27 -5767.08 -6779.35 -2223.87 -1491.45 -12710.9 -2161.93 79865.5
133700 299372 309190 141687 493937 451468 197119 -74832.7 82055.9 101922 -5583.5 2882.19 87212.1 -111833 3208.53 -5773.11 -6785.5 -2213.45 -1490.9 -12708.7 -2131.03 79843.4
133800 299385 309210 141687 493934 451468 197103 -74846.7 82050.2 101937 -5557.95 2905.96 87215.9 -111860 3195.18 -5795.22 -6796.9 -2206.09 -1491.19 -12733.5 -2111.2 79819.9
133900 299420 309228 141689 493902 451521 197088 -74868.8 82052.7 101945 -5516.11 2942.52 87216 -111873 3168.92 -5838.39 -6802.14 -2192.59 -1491.98 -12778.3 -2079.76 79809.2
134000 299425 309233 141690 493869 451520 197073 -74871.9 82051.4 101933 -5496 2961.88 87219.2 -111863 3159.21 -5860.18 -6802.61 -2186.4 -1491.01 -12778 -2040.83 79811.2
134100 299418 309220 141692 493810 451520 197056 -74859.4 82053.9 101900 -5456.18 2969.67 87216.2 -111828 3126.55 -5865.23 -6798.46 -2178.79 -1484.66 -12754.3 -2027.96 79816.5
134200 299430 309202 141694 493729 451541 197042 -74851.3 82061 101861 -5392.6 2974.36 87212.1 -111767 3073.85 -5863.23 -6788.47 -2170.87 -1483.06 -12724 -2012.12 79847.8
134300 299412 309185 141694 493745 451561 197037 -74869.3 82064.2 101841 -5340.26 2964.92 87211.5 -111731 3040.86 -5885.64 -6779.52 -2160.84 -1481.54 -12714.8 -1988.29 79871.7
134400 299432 309188 141698 493708 451627 197036 -74877.6 82072.1 101825 -5257.26 2993.2 87206.5 -111700 2992.68 -5905.8 -6770.06 -2145.29 -1479.99 -12697.5 -1938.08 79914.4
134500 299441 309190 141701 493683 451645 197040 -74877.4 82074.6 101814 -5242.46 2995.78 87207.9 -111677 2997.4 -5904.71 -6765.66 -2135.88 -1479.03 -12657.6 -1877.87 79934
134600 299438 309199 141702 493700 451637 197043 -74874.9 82073.4 101813 -5233.54 2998.83 87211.7 -111680 3005.75 -5909.19 -6769.28 -2120.17 -1479.18 -12666.1 -1852.58 79928
134700 299447 309205 141701 493673 451668 197041 -74879.9 82074.5 101802 -5207.16 3007.75 87210.4 -111654 2999.75 -5920.23 -6762.12 -2107.38 -1476.35 -12659.3 -1826.72 79944.7
134800 299435 309190 141703 493645 451677 197036 -74866.6 82076.3 101776 -5182.18 3019.46 87208.1 -111613 2969.51 -5933.95 -6748.16 -2103.56 -1476.4 -12673 -1844.03 79963.9
134900 299423 309168 141704 493578 451636 197018 -74848.9 82079.6 101751 -5136.9 3036.56 87204.7 -111583 2940.97 -5949.64 -6741.03 -2092.49 -1473.41 -12689.3 -1848.55 79955.2
135000 299423 309161 141686 493520 451620 196996 -74839.5 82078.3 101739 -5096.77 3048.62 87205.5 -111566 2905.27 -5968.8 -6722.93 -2109.99 -1475.5 -12701.2 -1845.87 79952.3
135100 299423 309170 141687 493526 451616 197001 -74841.9 82076.8 101749 -5033.38 3079.81 87205.1 -111589 2880.25 -5993.93 -6725.58 -2092.77 -1470.88 -12690.3 -1779.23 79949
135200 299437 309168 141684 493493 451635 196998 -74845.9 82078.2 101742 -4970.37 3099.09 87201.5 -111576 2842.44 -6013.1 -6718.76 -2084.93 -1468.94 -12690 -1760.73 79970.6
135300 299428 309146 141684 493438 451633 197000 -74827 82079.9 101718 -4928.22 3108.38 87199.2 -111523 2806.34 -6015.89 -6707.76 -2082.04 -1466.66 -12684.7 -1770.24 80000.7
135400 299402 309121 141684 493418 451608 197012 -74797.7 82084.2 101697 -4900.41 3115.94 87198.1 -111469 2775.36 -6031.44 -6693.33 -2079.19 -1471.51 -12721.6 -1805.75 80039.9
135500 299404 309114 141687 493349 451605 196984 -74794.4 82088.8 101684 -4838.7 3121.33 87195 -111455 2721.25 -6037.67 -6695.95 -2078.59 -1471.46 -12732.3 -1841.12 80033.3
135600 299414 309120 141688 493306 451604 196963 -74801.3 82088.1 101687 -4778.41 3144.69 87196.6 -111462 2688.5 -6060.64 -6699.52 -2063.26 -1469.95 -12739.1 -1813.32 80027.7
135700 299448 309097 141691 493253 451629 196930 -74823.7 82089.8 101697 -4740.86 3172.38 87199.1 -111500 2677.07 -6091.3 -6718.25 -2045.28 -1470.33 -12769.2 -1769.38 80005.9
135800 299466 309096 141693 493229 451643 196901 -74827.8 82090.9 101700 -4719.6 3192.14 87202.5 -111512 2674.21 -6117.74 -6720.26 -2038.56 -1473.84 -12816.9 -1729.95 79976.9
135900 299459 309111 141695 493249 451628 196894 -74828 82088.9 101708 -4678 3210.98 87205.7 -111520 2647.86 -6138.49 -6722.54 -2026.48 -1471.54 -12840.3 -1703.1 79947.6
136000 299428 309094 141694 493208 451556 196876 -74806.8 82085.6 101707 -4639.35 3222.56 87205 -111520 2620.54 -6150.68 -6720.68 -2019.52 -1471.33 -12834.1 -1693.32 79931
136100 299381 309071 141697 493196 451478 196851 -74786.3 82083.2 101714 -4571.23 3253.56 87207.4 -111533 2590 -6140.55 -6725.17 -2011.49 -1463.33 -12793.2 -1683.88 79895.4
136200 299378 309065 141697 493171 451442 196833 -74777.7 82082 101720 -4542.46 3256.21 87211 -111547 2584.62 -6140.5 -6727.66 -2005.25 -1462.69 -12787.9 -1649.56 79874.3
136300 299359 309064 141702 493220 451392 196832 -74763.9 82078.6 101722 -4527.44 3255.07 87218.1 -111553 2575.55 -6128.78 -6727.27 -2008.17 -1458.23 -12759.3 -1645.43 79856.5
136400 299340 309070 141706 493248 451341 196835 -74748 82079.8 101732 -4538.6 3243.6 87222.8 -111573 2574.95 -6114.65 -6733.06 -2014.68 -1457.47 -12722.9 -1648.83 79839.6
136500 299329 309052 141708 493234 451343 196852 -74727.8 82089.5 101712 -4553.45 3231.02 87216.1 -111539 2575.02 -6099 -6721.17 -2021.26 -1458.14 -12711.8 -1680.24 79874.6
136600 299314 309040 141706 493228 451312 196859 -74712.5 82089.8 101709 -4515.8 3226.31 87214 -111541 2542.34 -6084.35 -6722.44 -2013.3 -1455.68 -12675.4 -1694.09 79872.6
136700 299310 309049 141711 493288 451306 196878 -74711.2 82087 101718 -4535.52 3222.21 87217.8 -111548 2543.78 -6084.92 -6735.39 -2023.09 -1453.43 -12668.7 -1712.41 79875.6
136800 299295 309018 141706 493310 451252 196885 -74696.9 82084.1 101727 -4556.15 3224.41 87195 -111530 2569.13 -6094.05 -6734.36 -2020.65 -1455.09 -12692 -1692.06 79865.3
136900 299286 309036 141708 493344 451261 196891 -74703.6 82082.4 101738 -4552.85 3236.94 87199.5 -111550 2598.77 -6103.05 -6740.57 -2008.11 -1451.55 -12692.5 -1613.92 79850.2
137000 299297 309051 141708 493364 451260 196883 -74715.2 82077.6 101762 -4525.82 3253.48 87202.9 -111592 2602.48 -6124.67 -6750.53 -2001.6 -1453.09 -12715.9 -1570.08 79825.9
137100 299317 309059 141708 493381 451272 196877 -74726.1 82075.7 101778 -4551.9 3264.49 87203.8 -111617 2636.32 -6133.75 -6757.09 -2000.93 -1452.77 -12733.3 -1530.57 79805.2
137200 299317 309052 141710 493348 451285 196869 -74721.1 82074.8 101756 -4575.28 3255.49 87207.4 -111579 2644.67 -6119.11 -6744.6 -2012.71 -1453.65 -12732.6 -1586.7 79824.6
137300 299306 309040 141714 493318 451292 196863 -74707.1 82079.6 101733 -4616.98 3240.92 87206.7 -111549 2663.7 -6098.72 -6736.29 -2024.71 -1453.34 -12729.3 -1627.94 79836
137400 299316 309037 141718 493288 451362 196858 -74710.4 82088.9 101705 -4615.44 3232.61 87198.3 -111500 2652.17 -6089.65 -6722.01 -2028.31 -1455.01 -12738.5 -1670.06 79876.5
137500 299307 309026 141718 493293 451365 196871 -74697.4 82089.8 101673 -4590.93 3225.76 87198 -111448 2644.8 -6068.66 -6714.74 -2022.29 -1450.49 -12684.4 -1652.31 79921.4
137600 299275 309009 141718 493313 451337 196893 -74674.8 82088.7 101638 -4567.01 3227.54 87197.1 -111385 2629.96 -6066.09 -6704.36 -2014.46 -1445.64 -12643.8 -1629.06 79962.6
137700 299254 309004 141718 493326 451323 196917 -74659.4 82090.6 101623 -4531.56 3243.47 87196.1 -111355 2610.78 -6088.54 -6697.19 -2001.44 -1445.35 -12652.7 -1597.59 79998
137800 299220 308999 141723 493322 451255 196912 -74635.4 82089.7 101618 -4517.16 3259.91 87203.1 -111348 2607.31 -6112.35 -6696.39 -1990.99 -1445.16 -12678.5 -1570.59 79989.9
137900 299215 308993 141726 493274 451211 196887 -74624.9 82091.1 101602 -4481.91 3262.71 87207.5 -111332 2564.52 -6118.78 -6701.86 -1989.41 -1445.01 -12676.6 -1600.59 79976.7
138000 299199 308984 141726 493250 451167 196874 -74610.8 82090.8 101594 -4468.88 3269.99 87207.7 -111319 2554.96 -6131 -6703.34 -1987.4 -1448.69 -12698.8 -1603.02 79971.7
138100 299176 308967 141726 493224 451100 196871 -74590.6 82085.7 101582 -4473.19 3271.5 87210.5 -111294 2567.01 -6128.6 -6703.98 -1988.23 -1452.6 -12704.7 -1589.08 79976.1
138200 299176 308962 141728 493242 451070 196881 -74581.9 82083.8 101582 -4438.14 3286.03 87215.4 -111284 2549.95 -6147.85 -6708.58 -1980.65 -1458.22 -12724.4 -1582.22 79976.1
138300 299168 308948 141730 493206 451040 196879 -74563.9 82086.9 101566 -4425.85 3302.81 87216.6 -111259 2549.5 -6169.2 -6707.35 -1967.47 -1460.79 -12749.3 -1547.81 79984.9
138400 299158 308920 141732 493164 451021 196877 -74544.4 82093.4 101544 -4398.85 3312.31 87209.4 -111222 2538.96 -6184.98 -6702.89 -1957.19 -1459.2 -12755.9 -1533.37 80001.5
138500 299129 308908 141733 493180 450981 196896 -74523.4 82092.9 101531 -4420.77 3311.32 87209.9 -111193 2557.4 -6189.79 -6702.65 -1958.97 -1461.44 -12776.5 -1554.28 80027.4
138600 299125 308896 141738 493184 450996 196906 -74512.6 82101 101517 -4399.23 3300.82 87206.3 -111163 2530.28 -6180.38 -6696.19 -1959.02 -1466.05 -12774.7 -1608.58 80042.1
138700 299111 308896 141737 493195 450961 196913 -74503 82101.4 101513 -4355.66 3290.16 87206.1 -111151 2474.85 -6164.62 -6691.4 -1962.51 -1469.17 -12744.5 -1666.45 80045.2
138800 299109 308903 141738 493207 450938 196909 -74505.6 82097 101526 -4340.56 3289.51 87209.5 -111161 2454.69 -6160.8 -6692.15 -1963.93 -1471.07 -12740.4 -1685.81 80042.4
138900 299106 308912 141739 493245 450927 196908 -74506.2 82096.9 101529 -4307.4 3297.62 87211.3 -111167 2423.94 -6173.37 -6688.95 -1963.77 -1472.59 -12763 -1722.08 80039.5
139000 299125 308935 141741 493288 450955 196912 -74521.8 82099.4 101541 -4290.42 3299.99 87211.3 -111190 2400.74 -6180.31 -6690.34 -1966 -1473.72 -12789.7 -1761.82 80028.3
