# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
4490 -16988.2 -2606.2 -9869.33 -9936.21 2792.7 -16038.9
4491 -19049.5 -663.867 -10364.9 -9402.05 2474.36 -19565.2
4492 -19570.3 271.853 -10243 -7760.96 -1177.51 -21881.9
4493 -19600.8 926.251 -9858.1 -5505.1 -6217.33 -22945.6
4494 -19448.6 1417.87 -9476.04 -4161.87 -10551.6 -22768.7
4495 -20008.7 2992.54 -9100.87 -5986.83 -11594 -23950.6
4496 -21547.6 7458.99 -8147.7 -11982.8 -7756.75 -29505.2
4497 -21957.6 12517.6 -6527.12 -18974.9 -704.376 -36366.7
4498 -19560.2 13522.6 -5211.37 -22488.3 6366.06 -38880.6
4499 -12445.1 5712.44 -5029.61 -18551.5 9085.78 -30411.5
4500 -590.603 -8633.72 -4979.44 -7981.64 6214.9 -11226.2
4501 9330.5 -19141.8 -3920.59 2141.3 4067.4 6383.91
4502 11552.7 -21395.7 -2889.81 8261.78 5975.45 16504.9
4503 6950.2 -18184.5 -2462.4 11366.1 9073.91 21668
4504 -649.033 -12726.2 -2324.45 12183.2 10541.1 22567.1
4505 -7650.88 -7404.4 -2258.98 11851 7846.59 17451.8
4506 -13194.6 -1897.36 -1886.39 11898.6 435.642 5640.85
4507 -16275.4 2253.18 -886.708 10885 -7857.34 -6332.89
4508 -17320.9 3014.17 63.8354 6975.85 -13423.6 -12426.9
4509 -17909.2 1216.53 413.159 502.245 -15024.1 -13089.8
4510 -18907.8 -547.246 699.246 -7191.56 -13461.4 -11554.9
4511 -20776.8 433.138 1351.76 -13337.3 -13094.3 -12473.7
4512 -21935.9 1785.38 1765.43 -16707 -15790.1 -13760.2
4513 -21196.7 431.124 1410.54 -16557.3 -19034.2 -12248.5
4514 -19309.8 -3284.53 551.745 -12738 -19357.9 -8584.35
4515 -17340.1 -7040.15 116.737 -6634.22 -14647.4 -5254.8
4516 -15676.7 -9361.53 622.557 -314.081 -5476.36 -3516.86
4517 -14891 -9889.6 1461.89 4267.52 3985.57 -2537.47
4518 -15762.4 -8886.14 1723.39 6193.27 9690.12 -1266.14
4519 -17513.1 -7387.33 1231.71 6248.09 11017.7 601.85
4520 -17887.7 -6867.11 735.964 5761.27 10298.9 2762.3
4521 -15436 -8257.02 787.496 5444.32 9215.05 4118.17
4522 -11367 -10501.6 1262.98 4894.39 6292.34 3426.1
4523 -8325.56 -11711.5 1813.78 3821.73 888.611 346.019
4524 -7870.11 -10751.4 2018.33 2562.51 -4070.08 -3864.18
4525 -9905.25 -8286.04 1627.67 1605.21 -5112.44 -7417.27
4526 -12850.7 -5839.98 733.621 1139.52 -1733.71 -8798.89
4527 -14868.7 -4594.74 -323.161 1050.88 3589.32 -7323.67
4528 -15306.5 -4730.77 -1185.25 1475.27 8352.96 -3657.36
4529 -14630.1 -5579.33 -1742.21 2578.51 11998.1 1049.94
4530 -13385.9 -6555.64 -1893.46 4341.41 14993.2 5925.46
4531 -12063 -7614.16 -1864.35 6319.07 17090.9 10322.9
4532 -10243.8 -9193.11 -1730.47 7643.14 17172.7 13243.2
4533 -6984.96 -12361 -1766.64 7345.66 14459.4 13841.3
4534 -2190.4 -17018.9 -1910.76 5542.94 9480.34 12550.7
4535 2095.03 -20818.8 -2072.12 3386.21 4714.48 10554.3
4536 2784.04 -21240.1 -2474.29 2223.08 2665.76 8831.01
4537 -450.262 -17811.5 -2986.22 2711.1 3508.51 6886.72
4538 -4331.27 -12523.7 -2950.62 4434.91 4268.21 4415.63
4539 -3758.85 -9963.18 -1852.74 5142.51 421.084 4294.82
4540 3303.56 -13274.1 -152.557 1947.64 -9808.73 10104.1
4541 10696.4 -18141.9 1094.72 -4695.91 -20511.5 18295.3
4542 11173.6 -19357.5 595.634 -11346.1 -25635.5 21236
4543 5681.72 -16708.6 -1514.27 -15383.6 -24020 16559.8
4544 1251.68 -14258.2 -3634.84 -15952.4 -20135 7590.9
4545 38.5997 -13503.8 -5061.07 -14051.4 -16762.4 -1252.44
4546 -1208.29 -12658.3 -5923.86 -11226.6 -12109 -7283.89
4547 -3855.9 -11024.2 -6477.66 -8336.61 -5744.93 -10320
4548 -6552.79 -9320.7 -6720.23 -5803.19 626.537 -11239.9
4549 -7412.03 -8523.1 -6601.07 -3919.26 4886.17 -10993.4
4550 -5451.79 -9028.55 -5896.35 -2832.25 7117.68 -10316.7
4551 -1066.86 -10361.4 -4612.81 -2643.94 9461.53 -10220.5
4552 3791.44 -10557.3 -2313.32 -3403.62 14104.7 -12361.1
4553 6959.16 -8692.61 600.163 -4179.29 20226.3 -15691
4554 8891.59 -8654.48 2317 -2564.83 22599.1 -13352.7
4555 9927 -10656.7 2604.77 523.175 18857.2 -5012.47
4556 8225.48 -9273.48 3278.24 1099.21 12785.4 450.6
4557 3541.11 -3932.87 4467.71 -952.211 8558.3 -1716.51
4558 -2217.27 1341.99 5110.43 -2144.07 7608.19 -7777.37
4559 -6550.93 3947.41 5450.59 1080.86 9265.63 -9389.84
4560 -8529.43 5180.5 6755.16 8913.13 12005.6 -643.496
4561 -8618.42 6110.58 8790.53 16106.1 11736.1 12036.6
4562 -7802 4842.95 9049.49 16313.2 5261.71 15834.6
4563 -6244.07 824.367 7095.76 10075.8 -5442.92 10049.2
4564 -3456.51 -3754.36 5180.31 3126.83 -16044.4 4709.73
4565 1317.66 -7701.21 4507.66 -1822.93 -26839.3 4674.04
4566 5612.38 -9724.21 4793.58 -5297.39 -37271.1 6746.08
4567 4287.25 -7947.39 5526.77 -7272.55 -40719.2 7150.8
4568 -2529.67 -3733.53 5958.44 -7491.17 -34735.2 4707.26
4569 -9291.33 -333.291 5768.97 -6165.26 -24215.3 334.063
4570 -13029.7 968.261 5216.14 -3992.77 -13833.2 -4528.77
4571 -14143.4 917.589 4753.59 -1708.44 -5541.28 -8555.16
4572 -13288.6 -237.528 4613.42 403.675 -114.436 -10501.2
4573 -10551.9 -2309.13 4981.25 2326.3 3394.95 -9989.06
4574 -6842.23 -4670.05 5813.92 4095.36 5997.45 -7509.89
4575 -3753.12 -6032.48 6796.17 5637.04 7536.37 -4555.7
4576 -1852.25 -6795.38 7508.95 6756.08 8738.83 -2692.36
4577 335.331 -7835.2 8007.75 7331.15 11509 -2736.14
4578 760.515 -7831.1 8101.75 6751.89 13033 -4572.57
4579 -3337.75 -5004.18 7594.42 5164.59 9727.25 -7125.02
4580 -8984.42 -976.378 7282.1 4179.4 5020.25 -8240.69
4581 -11864.9 1612.14 7566.99 4989.47 4117.46 -6523.58
4582 -11353.2 2407.83 8472.65 7257.18 7524.39 -2710.09
4583 -8796.77 2162.9 9498 9849.52 13053 656.873
4584 -6239.85 1990.65 9908.28 10648.4 16860.6 356.95
4585 -5650.53 3035.23 9227.62 8413.25 16029.7 -4757.1
4586 -7201.83 5287.15 7753.53 4177.97 10999.3 -11939.2
4587 -8585.83 7454.94 6439 517.765 5065.07 -16230.7
4588 -8132.86 7355.14 5551.57 -1151.38 404.866 -14815.9
4589 -5591.95 3905.6 4605.77 -1601.22 -3697.61 -9531.65
4590 -1981.21 -1502.47 3503.71 -1896.94 -7723.29 -3400.4
4591 1071.8 -5799.91 2670.36 -2045.93 -10683.2 2219.04
4592 2257.63 -6995.16 2189.45 -1854.69 -12089.2 6577.73
4593 1236.06 -5029.33 1811.81 -1667.06 -12711 8369.88
4594 -1459.71 -1310.65 1325.33 -2000.39 -13132 7544.32
4595 -4664.96 2364.69 859.046 -2708.92 -13324.5 4815.03
4596 -7700.52 5606.76 881.681 -3111.26 -12553 167.545
4597 -10616.8 9336 1624.91 -3440.38 -9133.56 -6815.12
4598 -12749.9 12861.2 2624.19 -4401.79 -1951.53 -13544.6
4599 -11948.1 12843 3160.66 -5001.8 7080.93 -14305.7
4600 -7947.59 8156.45 3003.69 -4067.85 14274.4 -7951.97
4601 -3906.57 3072.54 2767.4 -2467.38 16862.3 -1182.28
4602 -2813.51 973.426 2711.94 -2384.07 14412.4 222.231
4603 -3379.86 463.102 2502.66 -3751.55 8665.02 -2278.93
4604 -2779.27 -1146.56 2159.55 -4798.17 2442.06 -5023.33
4605 -62.1388 -4051.92 2032.79 -3793.16 -1839.29 -6802.63
4606 3631.42 -6523.74 2617.45 -268.163 -3905.42 -8142.3
4607 6369.56 -7010.06 3934.31 3829.77 -4941.57 -8613.45
4608 7035.99 -6224.22 5013.7 5933.5 -5455.87 -6764.15
4609 5883.51 -5669.33 5169.74 4941.29 -5263.57 -2413.4
4610 4321.25 -5424.85 5033.57 1699.42 -4426.61 2927.17
4611 3427.7 -4862.44 5493.68 -1219.57 -3234.11 6562.87
4612 2208.83 -3264.73 6230.1 -1852.95 -2809.36 6678.33
4613 -436.403 -541.164 6664.74 -225.29 -3457.35 3338.1
4614 -4039.63 2878.28 6787.35 2692.84 -3734.99 -1835.89
4615 -6740.26 6079.43 6867.3 5415.42 -1920.65 -6334.33
4616 -7306.72 8136.39 7187.44 6935.53 2455.74 -7683.84
4617 -5797.26 9072.96 7832.9 8065.46 8248 -3792.06
4618 -4053.66 9850.68 8712.82 10026.5 12514 5582.83
4619 -3998.24 11159.5 9734.37 11823.5 11736.6 16159.9
4620 -5877.79 12184.9 10536.6 11169.3 4992.48 21420.9
4621 -8111.37 11899.7 10927.2 8024.07 -4919.08 18896.6
4622 -9340.69 10733.7 11266.2 4950.17 -13605.8 11868.7
4623 -9621.26 9559.41 11555.8 4578.15 -17314.4 5646
4624 -9805.43 8905.07 11561.6 6788.59 -15627.6 2218.2
4625 -10141.6 8731.98 11265.1 10072.4 -10712 957.574
4626 -10293.1 8578.58 10803.4 12609 -5350.66 398.162
4627 -10220.2 7800.66 10068.7 12987.6 -1168.07 -586.384
4628 -9891.81 6467.83 9229.11 10777.8 1595.88 -2426.05
4629 -9537.14 4940.85 8424.67 6941.76 3362.39 -4808.69
4630 -9082.45 3659.76 7822.26 3017.36 4264.98 -6928.19
4631 -8387.9 2428.27 7197.66 298.407 4247.99 -7818.56
4632 -6999.27 982.085 6511.95 -814.67 3543 -7061.96
4633 -4605.19 -786.345 5737.79 -612.711 3082.57 -5360.43
4634 -1328.1 -2177.45 5166.35 280.203 3446.61 -4033.4
4635 1021.85 -2175.32 4880.63 1064.24 3487.86 -4058.95
4636 801.489 -299.103 4827.03 907.35 2107.58 -5143.56
4637 -1281.72 2433.58 5141.18 -306.653 1027.84 -6465.05
4638 -3079.25 4843.59 6096.54 -1811.2 3059.15 -8333.99
4639 -4522.1 7614.43 7510.42 -2693.73 6679.22 -12081.2
4640 -6890.5 10519.7 8245.01 -2547.21 7492.44 -16040.1
4641 -8678.95 10545.3 7392.12 -1697.66 5449.19 -15830.9
4642 -6717.92 5600.4 5723.86 -1074.51 5926.18 -10360
4643 -808.336 -2059.31 4827.77 -1393.11 12240.5 -3558.22
4644 4394.86 -6951.16 4916.63 -3070.09 20607.1 -633.623
4645 4752.81 -5782 5363.29 -6600.28 26841.3 -4519.97
4646 184.486 551.041 5769.63 -11246 28610 -13228.8
4647 -5511.69 7090.71 5821.88 -13168.8 23618.7 -18638.8
4648 -8382.99 8795.96 5390.28 -9712.72 14220.2 -15524.2
4649 -8187.36 6560.32 4904.74 -2973.8 4623.23 -7326.12
4650 -7084.58 4563.8 4466.8 3435.62 -1957.67 -2821.81
4651 -6392.9 5263.9 3692.05 10066.4 -5675.56 -7041.83
4652 -5182.66 7750.51 3124.8 17451 -7228.51 -15877.3
4653 -3044.76 8671.34 2914.87 22122.1 -5649.57 -20692.5
4654 -1981.72 8027.14 3463.45 22520.5 -2613.78 -19522.7
4655 -2579.08 7849.01 5175.16 18985.1 -1308.86 -12843.9
4656 -4077.14 7977.74 6700.82 13404.5 -2922.54 -2967.34
4657 -5734.87 6453.33 6690.08 8033.12 -4746.19 5375.48
4658 -5719.29 1798.53 5461.83 3722.67 -3080.34 10313
4659 -5755.33 -2263.06 4402.66 1891.9 -5.9607 8019.29
4660 -7129.49 -3704.9 3956.61 1937.2 1472.47 567.029
4661 -8527.56 -4081.21 3813.63 1886.79 1354.59 -5550.9
4662 -8989.96 -4459.77 3824.15 1483.34 622.541 -7856.34
4663 -8264.34 -5312.21 4008.95 1142.08 472.84 -6681.69
4664 -6204.46 -6801.86 4451.41 1306.1 2185.15 -3048.95
4665 -2915.69 -8737.04 5197.75 2564.02 6435.15 1389.64
4666 -0.475896 -10287.9 5967.73 4713.87 11386.2 4942.19
4667 360.157 -10361.1 6246.13 6919.85 13598 6228.36
4668 -2216.02 -8743.67 5931.27 8735.23 12163.4 5110.62
4669 -5309.77 -6590.13 5571.08 10305.2 9654.17 2777.96
4670 -6849.59 -5082.6 5397.01 11126.2 8174.75 911.52
4671 -6909.8 -4016.25 5171.15 9980.59 7081.7 502.838
4672 -6369.15 -2529.73 4697.54 6206.02 5131.4 1060.53
4673 -5843.49 -688.311 4056.15 1026.95 1994.11 1263.62
4674 -5343.52 -26.8988 3387.32 -2602.81 -1660.64 564.677
4675 -4508.53 -1822.87 2665.12 -2600.26 -4670.85 -139.969
4676 -3311.42 -5083.95 2007.73 464.19 -5697.73 118.999
4677 -2234.25 -7592.9 1487.08 4752.95 -3432.54 1872.31
4678 -1489.71 -8030.84 1274.58 9383.55 2354.63 5170.79
4679 -1379.04 -6610.44 1455.01 13529.6 8964.18 9227.23
4680 -2383.8 -4645.04 1857.29 15408.7 11915.2 12147.4
4681 -4268.5 -3158.68 2394.02 13761.9 9351.12 13478.3
4682 -5918.81 -2354.05 3201.33 9075.89 3358.27 13904
4683 -6412.03 -1980.14 3994.23 3813.32 -1626.89 13840.7
4684 -6042.25 -1946.45 4108.46 -35.2401 -3258.29 12694.8
4685 -5277.67 -2144.77 3412.57 -2198.66 -2331.23 9966.74
4686 -4368.58 -2089.07 2633.5 -3055.3 -669.298 6983.12
4687 -3403.8 -1032.53 2533.59 -2912.41 704.14 6127.92
4688 -2806.98 1270.38 3401.54 -1795.8 1758.44 7135.58
4689 -3062.82 4158.82 4558.31 -56.3062 2345.85 6626.32
4690 -4074.36 6388.15 5004.03 1498.31 2130.56 2767.09
4691 -5062.2 6480.77 4295.83 1565.13 1499.17 -2767.93
4692 -5205.61 4297.43 2694.88 -458.548 640.388 -6996.01
4693 -4649.31 1402.89 1260.75 -3580.07 -81.2754 -7368.74
4694 -4174.05 -851.096 362.947 -6462.88 -1082.04 -4519.6
4695 -3961.24 -2310.17 -131.991 -8418.95 -2808.84 -978.976
4696 -3566.39 -3883.62 -435.232 -9240.19 -4854.37 1631.27
4697 -2557.51 -6367.56 -801.469 -8944.9 -6894.08 2579.96
4698 -850.215 -9557.09 -1160.59 -7975.76 -8839.57 2210.63
4699 927.883 -12598.7 -1357.32 -6751.61 -10380.9 1222.37
4700 1634.4 -14430.6 -1551.26 -5417.81 -10610.5 297.624
4701 952.314 -14888.4 -1704.44 -3805.28 -9044.04 65.6791
4702 -474.488 -14282.5 -1720.48 -1875.63 -6204.22 953.885
4703 -1766.66 -13438 -1534.32 73.4634 -3330.38 3024.16
4704 -2481.49 -12948.4 -1231.34 1318.56 -1486.94 5267.64
4705 -3031.99 -12745.8 -1148.24 1246.67 -849.052 6339.84
4706 -3619.41 -12475.3 -1301.39 202.003 -742.554 5722.91
4707 -4464.28 -11537.3 -1363.23 -495.864 -301.503 3920.14
4708 -5531.48 -9518.38 -1035.03 -63.87 630.681 1226.08
4709 -6787.92 -6664.22 -440.252 761.239 1947.34 -1805.15
4710 -7873.06 -3941.3 363.439 199.356 3216.08 -4070.71
4711 -8534.47 -2218.8 1119.29 -2090.19 3119.86 -5670.22
4712 -8842.34 -1295.07 1933.17 -4040.46 135.341 -8628.28
4713 -9591.05 -222.086 2836.5 -3457.19 -5034.37 -14008.3
4714 -10720.3 460.458 3600.28 -647.643 -8959.59 -19074.5
4715 -11265.1 -487.323 3779.87 2484.09 -8301.2 -20523.2
4716 -10439.9 -3100.36 3595.96 4905.12 -2558.14 -18104.5
4717 -8530.18 -5779.91 3505.34 6881.64 5353.14 -14188.6
4718 -7385.03 -6887.34 3831.65 9047.44 11964.2 -11261.1
4719 -7398.7 -6643.75 4279.08 11379.8 16234.9 -8909.33
4720 -7505.74 -6490.18 4549.86 13251.5 18430.6 -6032.94
4721 -7132.16 -7217.3 4360.1 13678.7 18244 -3251.3
4722 -6308.77 -8760.34 3761.58 11932 15134.6 -2088.54
4723 -5306.26 -10604.4 2756.9 8346.04 10223.2 -2515.47
4724 -4219.11 -11910.8 1836.25 3591.88 5517.51 -2375.85
4725 -3530.8 -11831 1163.14 -1640.91 1067.68 49.9966
4726 -3469.27 -10804.2 849.044 -6146.05 -3932.36 3398.82
4727 -4239.8 -10023.2 526.366 -8243.93 -8972.63 4996.33
4728 -6301.58 -9430.23 -104.608 -7089.49 -12221.9 3969.06
4729 -9864.8 -6972.64 -811.152 -2941.01 -12583.3 1121.47
4730 -14527.9 -1081.18 -1095.67 2181.64 -10962.8 -1568.94
4731 -18814.1 5482.82 -926.103 5722.41 -7803.67 -3681.32
4732 -21776 8715.27 -1056.28 6706.9 -3490.18 -7044.77
4733 -23259 7334.5 -1883.82 5266.9 660.22 -11170.1
4734 -22323.1 2568.17 -2869.97 1743.12 4054.08 -11858.9
4735 -19642.1 -2449.34 -3576.04 -1911.01 6313.56 -8369.59
4736 -16702.9 -5813.45 -4036.73 -4194.36 7851.81 -4154.17
4737 -13639.3 -7896.87 -4102.21 -5550.83 10189.5 -992.759
4738 -10343.5 -9044.21 -3471.7 -6503.33 13507.8 998.732
4739 -7346.58 -9690.66 -2649.35 -6594.26 15912.7 2681.78
4740 -5437.81 -9985.25 -2208.74 -5192.57 15246 5109.82
4741 -5360.31 -9676.37 -2381.82 -2236.42 11707.1 8075.49
4742 -7470.99 -8319.31 -3034.54 1754.27 7948.78 10330.2
4743 -10959.2 -5875.12 -3677.53 5570.01 6151.76 11036.7
4744 -14161.8 -3880.11 -4439.52 7393.21 6202.65 10317.5
4745 -15814.5 -3802.29 -5601.9 6276.83 6839.78 8658.98
4746 -15724 -5319.8 -6844.15 3075.6 7512.43 6208.66
4747 -14728.7 -7040.9 -7691.49 -357.628 8373.94 3269.14
4748 -13543 -8129.85 -7967.33 -2919.54 9533.67 480.651
4749 -12459 -8639.42 -7744.15 -4645.67 10611.6 -1479.98
4750 -11481.9 -8854.58 -7209.93 -5732.93 10935 -2076.06
4751 -10554.1 -9119.56 -6451.14 -6083.39 10142.2 -1302.09
4752 -9385.13 -9342.06 -5390.47 -4991.72 8522.71 -51.5058
4753 -7648.48 -9458.39 -4057.21 -2106.71 7224.88 320.088
4754 -5051.94 -9914.83 -2500.97 1698.56 7717.31 -189.162
4755 -1947.77 -11338 -1149.26 4218.17 10687.4 -842.88
4756 834.798 -13344.4 -335.625 4075.15 15101.1 -2013.76
4757 2526.77 -15042 -126.306 2342.97 18560.2 -4590.56
4758 3303.61 -15739.6 -59.8186 1253.37 18908.4 -8053.81
4759 3292.46 -15397.7 -81.854 1935.24 15182.7 -11082.3
4760 2167.73 -13433.2 -132.955 4222.94 7538.97 -14121.4
4761 -28.294 -10046.3 -141.563 7080 -2530 -17388
4762 -2499.04 -7716.46 -531.388 8362.8 -11461.7 -17589.8
4763 -4606.78 -8407.67 -1562.68 6695.13 -16254.6 -11969.8
4764 -6143.3 -10924.4 -2817.05 2975.49 -16504.9 -2616.03
4765 -7656.09 -12549.6 -3668.23 -364.307 -14099.8 5265.45
4766 -9546.49 -12196.6 -4092.48 -1971.25 -11193.8 9502.09
4767 -11502.3 -10574.5 -4172.7 -2248.6 -8525.47 11899.3
4768 -12648.6 -9418.04 -4057.73 -1037.15 -5274.5 13066.2
4769 -12135.1 -10456 -4083.37 1984.79 -1195.64 12193.5
4770 -9356.97 -13718 -4178.26 5079.87 1137.74 9717.79
4771 -5139.9 -17588 -4094.2 6094.85 -418.814 6980.14
4772 -2339.57 -19816.4 -4019.04 5031.49 -3236.47 4139.94
4773 -3260.39 -19175 -4500.86 3081.74 -4034.25 1002.03
4774 -7127.64 -16181 -5225.28 1077.44 -2889.76 -1976.05
4775 -10764.4 -12773.9 -5491.64 -783.789 -2570.11 -4214.73
4776 -12265.7 -10619.1 -5182.3 -2210.53 -4308.68 -5011.98
4777 -11747.1 -10264.4 -4724.76 -2468.13 -6252.61 -3705.82
4778 -9820.39 -11238.1 -4327.18 -1301.68 -5769.74 -303.414
4779 -7026.81 -12711.3 -3888.01 935.817 -1450.23 4549.51
4780 -4285.67 -13647.7 -3439.97 3199.11 5632.94 9102.52
4781 -2977.83 -13209 -3177.53 4055.88 11680.2 11179
4782 -3757.05 -11667.6 -3498.55 2870.84 13664.6 9825.68
4783 -4838.05 -11036 -4330.76 911.694 13110.1 6397.75
4784 -3437.2 -12755.8 -5044.87 433.341 14070.8 3751.96
4785 -593.875 -15550.9 -5172.44 1919.07 16185.9 3495.66
4786 -401.777 -16601.5 -5159.81 3675.62 14989.3 4646.21
4787 -4693.67 -14464.4 -5180.15 4613.6 8475.19 4751.51
4788 -10851.2 -10102.7 -4879.4 5218.68 -371.233 1824.69
4789 -15397.9 -5927.49 -4359.88 5898.82 -6337.52 -3652.86
4790 -17769.9 -3306.03 -3893.5 5470.8 -8227.34 -9576.09
4791 -18803.7 -2120.03 -3621.15 3162.21 -7387.55 -13893.7
4792 -18839 -1661.94 -3057.94 -531.951 -6160.68 -15328.5
4793 -18091.5 -1292.53 -1933.61 -5049.95 -7024.33 -12720.1
4794 -16601.4 -1032.76 -544.988 -10365.2 -10757.1 -4717.9
4795 -14263.3 -1444.18 542.546 -14827.2 -14350.1 7268.14
4796 -11561.5 -3149.53 440.258 -15247.5 -13243.1 17938.6
4797 -8776.01 -5844.07 -485.604 -10803.1 -6997.81 22978.4
4798 -6342.49 -8573.8 -1408.97 -4925.49 -355.066 22431.8
4799 -4395.25 -10895.9 -1894.06 -1415.29 2389.56 18526.9
4800 -2590.83 -12896.3 -1972.76 -1509.75 887.449 12671
4801 -391.804 -14083.3 -1416.97 -4340.97 -2670.51 6210.48
4802 1546.9 -13993.9 -343.939 -7465.68 -5273.15 670.447
4803 2292.49 -12688.6 842.956 -8545.07 -6031.07 -2902.84
4804 1612.04 -11299.3 1692.55 -7032.99 -5775.82 -3914.13
4805 215.122 -10629.4 2142.35 -3986.09 -5774.49 -2492.52
4806 -1253.78 -10530 2314.72 -1182.52 -5635.68 -210.401
4807 -2650.68 -10453.2 2373.05 -144.833 -4213.35 267.251
4808 -3756.53 -9943.13 2250.05 -1618.34 -1220.42 -3273.84
4809 -3962.51 -9143.51 1962.62 -5367.32 2037.25 -10611.6
4810 -2757.29 -8736.07 1587.82 -9745.18 3897.34 -18286.7
4811 -1211.23 -9133.92 983.025 -12476.4 4338.86 -22227.3
4812 -1356.03 -9779.39 -82.5602 -12568.2 4753.22 -21358.8
4813 -3296.98 -10052.5 -1237.1 -10351.8 5237.25 -16844.6
4814 -5811.79 -9918.33 -2047.92 -7194.35 4861.07 -11256.2
4815 -7911.3 -9362.91 -2510.15 -4649.33 3803.15 -7110.05
4816 -9326.32 -8977.89 -2983.52 -2829.94 2661.16 -4536.78
4817 -9982.03 -9203.05 -3342.38 -1127.5 1762.13 -2322.42
4818 -9967.38 -9642.49 -3534.62 764.758 1443.48 340.577
4819 -9748.37 -9690.01 -3387.1 2698.46 1992.19 3626.33
4820 -9850.92 -9003.88 -3042.29 4231.27 3208.78 7481.79
4821 -10297.5 -7479.11 -2664.05 4423.31 4402.28 11303
4822 -10993.1 -5352.21 -2410.45 2373.18 5208.1 13765.9
4823 -11323.6 -3222.13 -2281.55 -1555.88 6403.04 13460
4824 -10292.9 -2219.68 -1978.37 -5271.18 9044.38 10317.6
4825 -7328.92 -3477.64 -1411.77 -6280.36 12540.3 6184.99
4826 -3259.39 -6828.81 -759.911 -3868.53 14617 2763.27
4827 15.7794 -10329.2 -224.94 821.752 14191.7 -129.007
4828 880.384 -11693.4 98.4638 5500.34 12059.9 -3106.84
4829 -704.269 -10651.8 264.532 8138.64 9616.79 -5137.96
4830 -2872.5 -9138.08 395.793 8297.9 8227.07 -5225.89
4831 -4332.36 -8503.22 683.487 6792.8 7742.78 -4251.55
4832 -5080.36 -8054.87 1262.18 4806.63 6801.55 -4143.19
4833 -6064.47 -6021.9 2514.38 3305.27 3885.77 -6634.63
4834 -8171.7 -1022.45 4550.35 2377.27 -1941.2 -11381.9
4835 -10423.6 5146.21 6933.58 547.727 -9222.39 -14149.9
4836 -11196.2 8410.02 8134.58 -1959.67 -13705.8 -12004.7
4837 -9523.14 6567.18 7609.82 -2624.64 -11980.3 -5525.52
4838 -5074.81 975.031 6533.97 -985.185 -6466.6 2673.79
4839 -71.1486 -5318.99 5668.35 -235.459 -4789.64 7464.08
4840 3394.43 -10312.1 4946.7 -2354.06 -9175.82 7943.49
4841 4632.2 -12513 4438.05 -4961.6 -13427.8 7640.05
4842 3208.34 -11112 4152.82 -5530.13 -12068.5 8703.59
4843 -419.516 -7346.5 3876.7 -4388.53 -5905.96 10051.5
4844 -4618.89 -3035.45 3783 -2669.87 1139.99 9970.17
4845 -8557.36 1122.93 3852.74 -1805.28 6249.08 6881.05
4846 -12242.1 5613.52 4383.51 -2522.32 8531.99 598.878
4847 -15566.6 10082.5 5194.01 -4247.2 8233.68 -6189.15
4848 -17370.4 12928.8 5929.42 -5640.65 6183.56 -9578.53
4849 -16558.8 12197.8 6142.26 -5618.58 3495.62 -7580.9
4850 -12909.2 8040.62 5802.21 -3913.69 650.601 -2103.05
4851 -8019.96 3271.64 5643.8 -797.694 -2092.39 752.109
4852 -2961.49 236.992 6190.59 3449.86 -3693.56 -2724.73
4853 3092.2 -2567.17 7178.48 6508.16 -1148.54 -7789.19
4854 9858.46 -7074.72 7569.93 5954.02 5936.61 -8305.81
4855 14332.5 -11505.6 7027.04 1232.98 11717.5 -3258.86
4856 13729.4 -12530 6122.6 -4409.59 10088.7 2121.68
4857 9378.67 -10134.6 5406.26 -7149.9 2811.25 2864.84
4858 4755.81 -6910.01 5259.95 -7210.69 -3481.28 -340.927
4859 1321.88 -3352.78 5867.44 -6721.75 -5764.68 -5440.04
4860 -1536.69 1395.87 7039.98 -7158.95 -4562.58 -10553.6
4861 -3386.95 6021.43 8561.12 -7693.71 -1464.15 -12394.7
4862 -2595.79 7580.75 9543.88 -6127.38 1297.66 -7411.52
4863 1863.65 5039.44 9947.8 -1847.57 1908.52 3147.8
4864 8514.46 596.052 10406.5 3204.95 -428.548 13278.5
4865 13250.6 -2903.14 10594.3 7139.98 -4027.1 18171.2
4866 12929.8 -3867.68 10098.7 9583.49 -6671.08 17067.7
4867 9279.84 -2582.14 9321.85 10509.9 -8718.63 11857.4
4868 5957.84 -758.856 8841.95 10141.7 -11445.8 5816.11
4869 4831.07 264.204 8678.17 8772.71 -14646.1 1149.08
4870 7706.21 -1366.19 8838.09 6571.75 -20230.6 -1317.69
4871 14705.8 -5770.69 9433.68 3755 -29573.2 -1737.71
4872 17736.3 -8124.92 9638.28 852.977 -33342.4 -1673.01
4873 12078.2 -5561.8 8679.08 -1519.36 -26506.9 -1724.15
4874 5158.88 -1744.65 7865.16 -2914.07 -18272.4 -651.504
4875 3008.33 23.7679 8017.96 -3967.57 -15677.9 2231.45
4876 3413.92 1176.06 8971.15 -5657.85 -15010.2 5072.1
4877 3994.78 3095.57 10510.2 -8305.27 -12450.3 5126.56
4878 4211.41 4732.05 11833.9 -10476.3 -8126.6 2686.75
4879 4107.57 4275.86 12121 -10568.5 -4553.7 399.56
4880 4235.44 1792.42 11516.5 -8480.14 -4025.09 -80.483
4881 4549.23 -556.68 10993.1 -5809.79 -7105.19 519.794
4882 3727.74 -58.3771 11454.8 -4213.04 -12471.5 -91.133
