# Time-averaged data for fix vir
# TimeStep c_virial[1] c_virial[2] c_virial[3] c_virial[4] c_virial[5] c_virial[6]
395 5344.31 -6803.63 7979.82 7633.63 -18091.3 10247.7
396 -4106.92 -1591.36 8717.44 13991.8 -10404.3 168.343
397 -12786.8 2756.92 8890.9 14777.1 -7828.06 -8705.71
398 -17294.2 3317.81 8474.73 10895.7 -7398.25 -14764.3
399 -16706.5 -554.388 7835.92 5109.69 -5993.82 -15582.2
400 -11888.9 -7259.99 7669.65 993.633 -764.374 -10274.1
401 -4110.18 -14762.8 8374.53 404.265 9033.31 -2994.88
402 2415.1 -19923.4 9564.21 2241.06 18528.1 1267.09
403 2138.88 -19803 9971.46 3929.22 21247.1 396.446
404 -4686.22 -14402.9 9654.12 4182.65 17344 -4595.59
405 -12350.5 -7557.07 9178.35 3634.81 12348.6 -9624.51
406 -17149.5 -2757.6 8358.7 3178.25 8276.86 -10430.6
407 -19127.9 -776.609 7031.82 3161.81 4151.9 -5708.44
408 -18744.1 -996.973 5544.79 3703.26 138.934 2116.12
409 -16040.8 -3116.02 4591.02 4385.01 -4520.79 9083.19
410 -10947.1 -6971.54 4461.58 4022.16 -11494.4 12814.7
411 -7753.25 -8952.18 4290.97 1773.28 -15077.4 11427
412 -10739.1 -5525.66 3299.37 -2350.82 -8604.26 3621.7
413 -16222.2 522.649 2221.92 -5705.81 4030.72 -5700.85
414 -18223.3 2419.34 1218.91 -4610.16 12798.6 -8600.3
415 -16292 -1114.76 -327.334 825.236 15805.7 -3511.2
416 -12473.2 -6333.73 -1652.63 5766.64 16213.4 4983.52
417 -8674.61 -9800.5 -2076.71 5915.81 15898.3 13085.4
418 -5460.01 -11225.5 -2067.26 2962.15 15642.1 18555.7
419 -3937.26 -11375.6 -2905.38 194.877 16282.7 17594.3
420 -4327.95 -10476.8 -4853.53 -1199.67 18179.7 9353.25
421 -4985.42 -9086.98 -6751.06 -1758.77 20449.2 -854.213
422 -4445.51 -8378.21 -7721.98 -2069.31 21617.1 -5450.68
423 -2973.96 -8800.75 -8024.69 -796.691 21857.7 -2412.99
424 -1990.03 -8859.71 -7847.37 2822.65 21704 6214.08
425 -2367 -7404.02 -7334.9 7409.31 20723.8 16259.7
426 -3554.99 -5366.53 -6939.18 11156.4 18642.7 23787.3
427 -4668.2 -3799.53 -6804.14 14113.1 16438.3 27546.7
428 -4842.15 -2959.68 -6615.72 16518.5 14496.2 26935.3
429 -4274.72 -2866.99 -6350.07 18253.8 12619.6 22548
430 -3016.02 -4108.99 -6264.34 18249.9 10225 15658.3
431 -617.062 -7166.68 -6353.02 15731.5 7316.58 7995.83
432 2870.2 -11222.7 -6397.63 11815.6 5482.23 2373.04
433 6508.19 -15007.7 -6180.63 8517.98 5886.41 531.562
434 8966.66 -17412.4 -5591.89 7495.13 8452.16 2482.32
435 9572.29 -17498.7 -4299.95 9589.04 12855.7 7684.89
436 8109.94 -15205.1 -2435.04 12483.6 17168.1 12376.1
437 4769.62 -11873 -964.206 12557.1 18832.4 11626.5
438 358.994 -8798.84 -409.155 9231.96 17140.7 5448.54
439 -3349.2 -6667.21 -221.186 4998.54 12881.3 -2019.64
440 -5208.74 -5876.83 260.001 3605.73 8558.9 -4761.18
441 -5416.98 -6933.5 781.652 4540.91 4590.76 -3161.5
442 -4744.01 -9327.67 1081.48 5044.82 688.417 -1162.18
443 -3614.88 -12067.3 1408.27 4086.5 -2335.67 -682.693
444 -2416.21 -14623.6 1728.36 2073.67 -3059.42 -1261.44
445 -853.077 -17055 2182.79 11.5848 -307.08 -1939.94
446 1554.73 -19797.5 2943.23 -1118.35 5963.5 -1808.55
447 4597.29 -22595.5 4010.39 -427.927 14279.5 -13.8032
448 6957.71 -24521 5433.69 2445.62 21970.8 4119.16
449 7527.73 -24748.7 6905.77 6871.19 26449.1 10056.1
450 5786.06 -23204.2 7995.62 10982.9 25646.1 15252.9
451 1945.07 -20423.1 8334.37 12537.9 18845.6 16755.6
452 -2636.78 -17432.7 7961.09 11074.5 8225.09 13498
453 -6441.24 -14923.4 7485.64 8098.38 -2230.89 7373.68
454 -9047.08 -12912.5 7292.23 5587.26 -9495.81 1271.8
455 -10851.8 -11050.7 7383.77 4289.3 -13021.7 -3230.87
456 -12310 -9214.85 7586.61 3939.29 -13627 -5843.01
457 -13450.3 -7440.6 7721.48 4024.66 -12212.8 -6798.47
458 -14322.9 -5894.75 7784.55 4289.62 -9616.81 -6577.9
459 -14944.7 -4516.83 7702.82 4536.16 -6639.71 -6035
460 -15257 -3291.74 7534.76 4455.88 -4089.82 -6114.39
461 -15259.2 -2218.89 7279.29 3841.17 -2617.96 -7315.42
462 -14978.3 -1081.26 6924.43 2619.99 -2773.75 -9455.74
463 -14468.6 529.459 6623.91 772.096 -5225.75 -11530.7
464 -13796.2 2841.58 6500.85 -2188.5 -10566.9 -11159.2
465 -12680.8 5534.94 6834.92 -7321.54 -18250.7 -5834.32
466 -11541.7 7652.37 7103.78 -13093.5 -25125.9 2712.82
467 -11349.9 8084.8 6374.29 -14988.6 -27408.5 7737.82
468 -12568.7 7421.97 4643.25 -10693.3 -25026 5198.76
469 -14220.6 6612.73 2809 -2461.89 -20510.9 -2689.91
470 -15034.7 6259.12 1593.23 5169.02 -16472 -10714.4
471 -14951.4 6317.85 737.182 8793.15 -14316.4 -15175.9
472 -14335 6439.63 -190.63 8161.84 -13459.8 -16037.5
473 -13273.7 6370.35 -1184.25 4929.77 -12619.2 -14619.5
474 -12035.3 6348.59 -2021.83 1017.22 -11354.5 -11705.7
475 -10965.9 6715.11 -2480.01 -2049.82 -9612.46 -8095.82
476 -10327.2 7260.87 -2738.05 -3637.59 -7385.84 -4578.47
477 -9835.08 7448.07 -2955.4 -4018.72 -5157.24 -1668.07
478 -9359.87 6889.91 -3155.45 -3998.65 -3572.36 559.645
479 -8712.42 5645.78 -3304.81 -4316.54 -2895.28 1778.16
480 -8057.93 4064.9 -3445.23 -5140.55 -2864.78 1372.59
481 -7445.22 2248.24 -3580.31 -6242.07 -3035.27 -869.871
482 -6640.21 269.813 -3602.47 -7246.48 -3573.35 -4141.46
483 -5393.93 -1953.73 -3328.94 -7920.18 -4586.53 -6909.67
484 -3595.36 -4251.43 -2883.56 -8195.85 -5547.85 -7553.25
485 -1788.82 -6230.91 -2212.21 -8209.01 -5854.07 -4844.9
486 -354.067 -7320.72 -1461.59 -7930.2 -4921.55 1254.13
487 396.557 -7611.06 -671.491 -6339.07 -2077.14 8061.79
488 253.667 -7798.91 -103.139 -2464.79 2919.69 11778
489 -578.613 -8067.07 340.084 3369.46 8484.49 10784
490 -863.564 -8703.2 915.917 9195.89 12980.1 6890.8
491 2194.43 -10983.4 2073.67 13396.1 18395.4 3630.81
492 9812.23 -15916.6 3952.54 15655.3 26535.5 2882.56
493 15668.5 -20335.7 6020.67 15766.3 30531.9 4385.67
494 14947 -21600.8 7247.19 14037.9 26241.4 7170.81
495 9986.3 -19750.5 7791.85 11271 17480.2 10354
496 5693.61 -17411.6 7722.89 8282.11 11140.9 13210.4
497 2025.34 -14594.9 7216.84 5294.76 6836.29 14880.5
498 -1205.55 -11459.3 6889.97 2668.14 3552.98 14951.6
499 -3429.95 -8760.19 7099.1 1179.67 1859.22 13975
500 -4358.8 -6715.68 8077.08 2237.7 2817.26 14167.7
501 -3813.29 -4931.22 10019.7 6270.3 6816.71 17272.1
502 -3063.11 -3634.08 11760.3 8911.47 10408.4 18923.9
503 -3862.29 -3372.97 11940.6 6434.46 10738.9 14685.6
504 -5615.88 -3838.6 11114.7 1282.74 9693.65 6619.58
505 -6255.35 -4133.81 11152.2 -543.564 11602.1 358.181
506 -5623.8 -4256.3 12371.5 2294.7 16413.9 -3665.21
507 -4987.74 -3668.62 13912.1 6687.92 20805.1 -6640.92
508 -5882.84 -2434.88 14410.7 9624.92 22477.1 -7735.27
509 -8461.01 -645.136 13323.1 10319 21278.2 -7139.67
510 -11975.9 1971.18 11444 9841.96 17569.8 -6608.14
511 -14769 4552.4 9575.1 9255.46 13060.5 -6389.01
512 -15561.5 5335.02 8104.16 8785.49 10415.5 -5123.33
513 -14803.4 4268.18 6825.18 8442.87 9833.83 -2419.32
514 -13618.2 2942.22 5792.73 8612.97 10333.8 1091.66
515 -13001.1 2924.51 4951.07 9977.55 11422.9 4092.17
516 -12930.9 4879.61 4193.55 12447.1 12283.3 4258.63
517 -13047.9 7919.89 3372.63 13925.6 11816.7 502.821
518 -12768.1 9209.43 2263 11262.2 10477.8 -3806.41
519 -11993.2 7543.46 853.533 4552.08 9090.84 -5078.95
520 -11052.9 4642.44 -376.528 -2483.55 7997.49 -3176.51
521 -10711.7 2802.58 -1406.29 -6220.51 6165.42 -1137.08
522 -11197.8 2435.68 -2346.69 -6618.78 3233.68 -696.533
523 -12004.1 2926.85 -3056.02 -5749.84 147.65 -1611.66
524 -12594.6 3742.08 -3413.38 -5262.54 -1895.18 -3647.69
525 -12733.2 4669.1 -3468.08 -5709.65 -2664.66 -6451.34
526 -12417.6 5149.99 -3481.48 -6183.93 -3024.5 -8837.16
527 -11741.2 4927.69 -3725.6 -5812.47 -4030.85 -10010.8
528 -11053.4 4574.63 -3964.02 -4622.11 -5718.25 -10821.7
529 -10570.6 4523.27 -3867.07 -3374.5 -7211.66 -12515.9
530 -9928.08 4200.51 -3478.32 -2543.14 -7799.92 -14695
531 -7937.72 2098.3 -2973.66 -1895.26 -7480.37 -15648.6
532 -2940.12 -2801.16 -2139.58 -1129.74 -7647.23 -14321
533 5432.99 -10099.4 -654.936 -328.189 -10794.9 -11317.7
534 12930.2 -16419.8 954.736 204.175 -15049.8 -8520.85
535 13432.9 -18110.3 984.751 51.3634 -14579.8 -7567.88
536 6842.69 -15060.6 -497.494 -1016.04 -8930.43 -8629.94
537 -949.531 -10475.5 -1727.09 -2670.2 -3735.65 -10509.7
538 -6060.25 -7061.47 -1967.78 -4849.99 -2279.19 -11664.9
539 -9047.02 -4684.26 -1467.68 -7847 -3506.14 -10639.9
540 -10696 -2797.5 -550.074 -11617.8 -6366.03 -7055.38
541 -10817.2 -2065.9 502.168 -15055.6 -10038.9 -2542.81
542 -9084.19 -3724.49 1360.1 -16683.1 -13913 747.233
543 -5273.89 -8317.12 1945.42 -16024.1 -18206.1 1648.8
544 30.4362 -14630.2 2498.78 -13627.3 -22592.3 742.517
545 4500.84 -19952.7 3167.75 -10367.4 -25379.4 -384.539
546 5716.38 -21985.4 3633.47 -6841.41 -24715.2 -432.623
547 3303.55 -20630 3793.54 -3158.22 -20617.3 376.932
548 -541.218 -17457.8 3994.46 429.659 -15540.5 1454.5
549 -2997.64 -14627.1 4530.42 3521 -12464.2 2910.19
550 -2767.32 -13554.9 5373.89 5940.33 -12189.4 4917.99
551 -173.825 -14496 6259.22 7474.56 -13783.1 7060.18
552 3235.93 -16545.8 7018.91 7718.3 -15831.6 8339.08
553 5446.84 -18082.3 7421.9 6678.55 -16792.7 8110.3
554 4984.31 -17612.9 7655.56 5272.35 -15167.2 6948.82
555 1663.21 -14623.9 8034.99 4862.71 -10104.4 6235.53
556 -3071.62 -9832.34 8665.66 5587.49 -2559.11 5741.02
557 -7396.74 -5129.94 9047.41 5800.27 4794.43 3096.79
558 -10343.1 -1762.9 8846.33 3889.97 9590.45 -3224.49
559 -12217.4 389.637 8235.91 -174.334 10779.8 -11521.6
560 -13171.7 1326.03 7429.18 -4768.24 8472.71 -16369
561 -12988.9 521.536 6302.46 -8385.39 3274.49 -14259.5
562 -12332.9 -1015.13 4899.09 -10807.1 -2176.82 -8221.5
563 -12049.3 -1466.24 3856.15 -12106.4 -3085.49 -4463.56
564 -11090 -1548.64 3450.02 -11451.2 4211.09 -5417.36
565 -7567.64 -3484.12 3385.23 -8022.55 17981.3 -8332.71
566 -4522.38 -6432.71 2559.76 -3481.52 28769.6 -9776.7
567 -5882.29 -8185.3 71.5238 -259.5 29514.4 -8712.73
568 -11340.6 -7438.12 -3240.99 490.919 21654.6 -6495.04
569 -16487.2 -5496.44 -5747.64 -462.233 13445.8 -5065.08
570 -18242.7 -4951.66 -7019.31 -2176.23 9591.81 -4858.05
571 -16838.8 -6303.72 -7424.83 -4455.46 7546.12 -4884.93
572 -13646.3 -8765.01 -7411.93 -6866.37 4782.44 -4346.25
573 -10761.9 -10984.9 -7453.3 -8517.99 1496.62 -3246.84
574 -10024.3 -11558.8 -7831.74 -8862.9 -867.175 -2054.58
575 -11635.1 -10232 -8607.32 -8037.44 -1484.94 -998.643
576 -14218.3 -7749.45 -9376.38 -6706.64 -809.908 495.572
577 -15561.9 -5990.05 -9922.28 -5877.65 -1093.82 3642.11
578 -14398.2 -6145.06 -10079.7 -6190.49 -3530.13 8741.5
579 -11407.8 -7782.5 -9702.64 -7176.92 -6464.11 14060.5
580 -8503.14 -9932.79 -9185.53 -7556.82 -7041.55 16904.2
581 -7380.98 -11673.4 -8864.38 -6744.28 -4240.41 15872
582 -8398.84 -12442 -8869.5 -4729.38 751.837 11240.2
583 -10648.4 -12125.9 -9004.84 -1989.37 5610.14 4700
584 -12958.3 -11035.1 -9034.18 938.65 8738.76 -1554.11
585 -15008.1 -8829.55 -8786.18 4666.1 10241.7 -6916.88
586 -17478.1 -3950.11 -8006.11 10571.2 10230.5 -12978.6
587 -20327.4 3364.85 -6490.93 17921.1 8544.21 -19721.5
588 -21567 6761.81 -5370.58 20904.4 7964.15 -20123.8
589 -20386.8 1678.4 -5976.19 16591.6 10578.9 -11020.1
590 -18127.9 -7162.74 -7435.46 10140.2 14214 -232.484
591 -16652.4 -13410.2 -8522.61 7056.9 15815.6 4751.28
592 -15880.4 -16828.8 -9115.71 6606.43 15749.8 6537.01
593 -15208.2 -18906.6 -9389.96 6591.22 14900.5 8111.14
594 -14345.1 -20348.2 -9344.76 6207.14 13505.8 9860.93
595 -13351.2 -21522.3 -9111.74 5381.91 11602.4 11131.6
596 -12384.5 -22813.9 -8888.1 4272.05 9467.38 11001.1
597 -11632.6 -24425.5 -8826.04 3296.42 7634.81 8973.53
598 -11301 -26034.4 -8925.77 2763.2 6512.9 5347.11
599 -11444.4 -27184.3 -9083.86 2208.94 5775.26 1730.4
600 -11910.1 -27474.1 -8881.71 848.328 4313.13 533.9
601 -12408.3 -26766.4 -8082.49 -2082.06 1050.85 3414.95
602 -12941.1 -25545.3 -6987.81 -4943.42 -2515.94 7915.65
603 -14151.3 -24603.6 -6611.54 -4067.55 -3475.82 8423.7
604 -15934 -23650.1 -6582.25 1236.03 -2087.11 3323.82
605 -16763 -22279 -5829.06 7724.82 -546.803 -2493.82
606 -15785.4 -22087 -4578.85 11852.8 1597.7 -3543.41
607 -13997.4 -24071.7 -4107.05 12727.8 4620.88 801.487
608 -12781.5 -26771.6 -4797.41 11094.1 7098.15 8301.95
609 -12793.5 -27879.2 -5859.94 9052.95 7473.16 14692.4
610 -13580.3 -27035.1 -6504.96 8161.23 5888.48 17358.6
611 -14028.5 -25736.7 -6575.81 7729.73 3014.94 16955.8
612 -13418.2 -24965.4 -6285.43 6743.07 -1534.31 14214.5
613 -12172 -24670.5 -6056.68 5174.04 -7635.1 9544.92
614 -11476.7 -24401.2 -6228.8 3678.87 -13099 3540.38
615 -12314.4 -23358.2 -6973.5 2911.42 -15147.4 -2920.45
616 -14983 -21271.1 -8246.46 2468.66 -12807.1 -8891.85
617 -18516 -18433.8 -9789.05 1310.46 -7824.44 -13789.9
618 -21189.5 -16139.6 -11170.7 -925.563 -2700.44 -16219.9
619 -21310.7 -15923.3 -12157.2 -3294.47 1324.9 -14666.7
620 -18482.6 -18013.8 -12548.1 -4845.03 4114.66 -9282.75
621 -14946.5 -20791.8 -12754 -5484.81 4620.75 -2444.92
622 -13103.1 -22551.7 -13261.3 -6001.29 2542.16 3114.46
623 -13279.3 -22895.8 -14247.6 -6941.89 -884.159 6162.34
624 -13674.9 -22657.4 -15193.4 -7885.18 -3209.91 6970.69
625 -12384.3 -22695.7 -15408.6 -8086.41 -3275.99 6238.17
626 -9880.87 -22257.7 -14839 -7376.97 -3181.16 3404.09
627 -8987.42 -18316.9 -13365 -5348.38 -5704.21 -4207.59
628 -12109.5 -9401.35 -11522.4 -2114.65 -10100.4 -16876.3
629 -17098.4 -665.331 -10434 -169.069 -11882.7 -26977.9
630 -19876.3 1490.55 -11084 -1323.58 -8717.7 -27442.2
631 -17893.8 -3448.28 -12590.9 -4536.22 -2649.05 -18566.6
632 -13361.2 -9835.43 -13249.2 -6939.12 1717.87 -7396.05
633 -9896.39 -12634.4 -12695.6 -6996.7 1607.89 388.934
634 -8173.25 -12363.7 -11513.3 -5946.7 -1911.62 5371.23
635 -7711.15 -11224.5 -10570.3 -5099.89 -6420.17 7921.66
636 -8369.45 -10898.2 -10615 -5005.17 -9890.12 7453.05
637 -9868.58 -11416.8 -11510.1 -5826.9 -11750.4 4525
638 -11716.5 -12182.6 -12605.9 -7479.9 -12957.5 917.193
639 -13076.2 -12813.3 -13307.8 -9412.42 -14491.5 -1914.86
640 -13666.1 -13366.7 -13520.6 -10898.5 -16126.9 -3389.46
641 -14122.3 -13745.2 -13355.4 -11564.9 -16614.8 -3491.92
642 -14607.1 -14154.5 -12938.2 -11627.5 -16161.1 -2543.08
643 -12505.8 -15789.2 -11339.1 -12028.8 -18694.2 -946.036
644 -7256.8 -18554.7 -8502.92 -13212.5 -25036.4 388.707
645 -6764.19 -17717 -6845.78 -14026.5 -25210.7 -107.025
646 -13836.9 -12132.8 -7245.61 -12565.2 -17007.7 -3651.78
647 -20530.1 -6632.66 -7190.47 -8088.24 -11088.2 -9381.51
648 -22134.9 -6376.06 -6593.24 -3419.88 -9826.77 -11702.9
649 -19911.6 -11365.3 -6446.15 -2732.13 -10284.2 -5437.83
650 -15946.3 -17278.6 -5866.95 -8485.79 -14020.9 9936.46
651 -12544.5 -19801.3 -3882.2 -15651.6 -20653.7 23917.9
652 -10914 -20124.9 -1981.23 -16920.5 -24262.1 26430
653 -10583.6 -20527.8 -1372.68 -10630.1 -20935.5 18817.4
654 -10426.6 -20681.6 -1343.86 -432.084 -11753.9 7112.29
655 -10353.5 -19844.7 -1249.89 6506.13 -2763.68 -723.461
656 -10872.1 -18936.5 -1439.4 7846.8 3707.15 -4086.04
657 -11929.5 -17955.7 -1736.55 5733.41 8447.9 -5387.8
658 -12987.8 -16570.6 -1680.94 2795.47 11344.2 -5112.5
659 -13283.2 -15519.5 -1224.99 122.287 11249.6 -3192.33
660 -12282.5 -15804.9 -695.183 -2612.29 7232.59 243.727
661 -10221 -16956.9 -371.076 -5829.12 64.2595 5492.26
662 -8504.59 -16890.8 86.8945 -9579.46 -7949.9 12651.6
663 -8428.89 -14471.4 437.973 -12636.2 -13341 20505.7
664 -9664.53 -11640.9 -31.9957 -11637 -12125.8 25365
665 -11005.3 -9956.37 -1383.98 -4693.27 -3233.65 24902.2
666 -12001.2 -7672.51 -2599.58 4925.77 8676.2 20586.6
667 -12610.2 -3875.08 -3037.6 12498.6 18191.9 13279.4
668 -12860.9 -343.056 -3198.51 15327.4 23521.2 3661.77
669 -12897.2 792.37 -3685.46 13201.5 24522.8 -5990.63
670 -12788.3 -706.029 -4527.13 7994.44 22353.5 -12555.5
671 -12793 -3165.08 -5306.17 2374.56 19206.3 -14328.3
672 -13275.3 -4473.61 -5712.07 -1921.89 16664.9 -13254.9
673 -14311.1 -4011.77 -5747.81 -4867.73 15039.8 -11805.9
674 -15102.4 -3034.49 -5770.45 -6765.64 13522.8 -9549.15
675 -14452.4 -3468.27 -5784.42 -7621.93 10613 -4957.28
676 -11842.5 -5853.76 -5694.43 -7627.05 5740.44 1794.36
677 -7576.23 -9323.56 -5255.36 -7093.53 256.536 8260.53
678 -3603.2 -12331.4 -4817.57 -6257.86 -2871.3 11842.4
679 -2112.8 -13700.5 -5091.91 -4970.17 -1471.11 11872.6
680 -3176.9 -12862.7 -5866.04 -3211.93 2906.39 9040.39
681 -6015.19 -9704.6 -6357.83 -949.693 5971 3935.73
682 -10230.9 -3910.76 -6020.42 1815.03 5191.97 -3163.74
683 -14272.2 2609.07 -5208.56 3992.81 2457.35 -8791.55
684 -15824.6 5997.32 -5026.22 3945.62 1398.39 -7900.82
685 -14638.8 5558.85 -5611.35 1875.33 2386.08 -1652.71
686 -12426 4019.04 -6089.37 -219.612 2789.37 3485.61
687 -10603.7 2704.17 -6233.94 -1133.78 1705.99 4148.13
688 -9247.21 1027.23 -6279.34 -936.444 929.266 2548.21
689 -8574.83 -514.526 -6292.1 -274.954 2247.68 876.986
690 -9347.22 -654.523 -6056.62 -238.933 5883.56 -1390.18
691 -11731.7 1431.52 -5287.41 -1659.49 10488.1 -5547.12
692 -14744.4 4489.34 -4220.69 -3894.45 14012.2 -10466.9
693 -16563.7 5760.99 -3578.55 -5398.15 14668.9 -12811.1
694 -16240.3 3667.32 -3703.69 -5296.04 11935.7 -10532.9
695 -13836.2 -894.81 -4132.48 -4553.79 6867.29 -4500.79
696 -10319.8 -5658.43 -4032.64 -4832.95 1106.24 2246.8
697 -6315.71 -9656.2 -3187.26 -6616.59 -3963.34 7284.19
698 -1915.66 -13155.2 -1760.19 -8885.19 -7937.24 9688.33
699 2037.46 -16268.4 -285.811 -10496.4 -11038.3 9185.56
700 4787.48 -18438.1 1012.13 -10768.1 -13646.1 5846.95
701 6222.62 -19394.9 1915.26 -9486.73 -16102.6 687.273
702 6546.45 -19311.1 2421.07 -6274.75 -18060.6 -4380.67
703 5558.15 -18035.6 2581.14 -775.531 -18688.1 -7912.58
704 3072.4 -15294.1 2575.72 5889.76 -18197.4 -10150.1
705 -389.464 -11763.2 2537.04 11080.4 -18134 -12901.3
706 -4046.25 -8899.16 2167.43 12950.1 -19213.3 -16403.6
707 -7278.82 -6978.68 1754.4 11723 -19946.7 -18201.6
708 -9691.62 -5879.69 1606.98 8859.89 -18953.8 -15903.4
709 -11226.1 -5141.77 1760.11 5661.38 -17085.5 -10805.8
710 -12567.8 -4352.66 2061.49 3087.82 -15881.2 -6320.4
711 -13793.3 -3544.57 2300.74 1772.71 -15565.6 -4363.04
712 -14333.4 -3564.06 2498.79 1485.94 -15476.1 -4512.71
713 -14087.2 -4275.81 2669.76 777.776 -16108 -5015.54
714 -13757 -3783.55 3262.78 -2148.2 -19555.9 -4687.56
715 -13947.1 -708.214 4519.04 -7041.29 -26277.9 -3779.01
716 -13765.9 1566.19 5484.26 -10879.2 -31149.1 -2371.16
717 -12391.3 -1233.51 4751.28 -11083.3 -28755.4 -13.4223
718 -10246.5 -7536.59 2687.76 -7834.05 -20426.8 1585.32
719 -8222.2 -12974.2 926.104 -3524.01 -11116.2 746.669
720 -6576.47 -16164.5 -131.367 -705.519 -3615.22 -832.578
721 -5549.45 -17367.3 -792.752 216.416 1610.92 -1665
722 -5646.97 -16849.1 -1383.25 492.056 4890.22 -1489.4
723 -6988.77 -14769.5 -1941.39 1340.91 6698.49 -480.095
724 -9465.69 -11245.8 -2314.62 3511.77 7076.92 300.101
725 -12992.6 -6104.28 -2061.89 7170.86 5067.03 -1837.81
726 -16680.1 -525.773 -1406.11 10591.3 556.414 -6451.06
727 -18297.2 1868.36 -1714 10000.3 -3727.98 -6811.7
728 -16856.6 -374.827 -3407.96 4238.28 -5779.38 575.435
729 -13824.5 -4360.82 -5143.58 -3235.26 -6361.86 10431.5
730 -11240.7 -7476.52 -6012.42 -8577.34 -6884.03 16501.5
731 -9414.36 -9751.95 -6390.17 -10818.1 -7829.22 17485.1
732 -8030.74 -11593.9 -6416.48 -10883 -10123.1 15029.5
733 -6610.7 -12533.7 -5909.52 -10116.6 -14587.7 10943.7
734 -5556.25 -12023.2 -4860.17 -9233.06 -20742.7 6092.21
735 -5560.01 -9863.08 -3646.66 -7916.33 -26584 300.02
736 -7891.51 -6108.14 -2871 -5838.29 -28520.5 -6361.11
737 -12551.6 -1783.5 -2929.74 -3427.76 -24377.4 -12425.7
738 -17200.4 1187.57 -3540.95 -1617.76 -16102.1 -15419.7
739 -19212.8 1360.07 -4227.53 -1231.37 -7988.05 -14056.6
740 -18218.5 -658.346 -4681.57 -2536.29 -2692.12 -9004.72
741 -15533.9 -3122.49 -4646.69 -5235.44 -602.981 -2498.7
742 -12022.5 -5072.32 -4161.26 -9188.4 -763.649 4192.47
743 -7851.39 -6711.49 -2947.88 -13899.4 -798.762 10943.8
744 -3690.55 -8051.21 -1123.45 -17416.9 1933.6 16355.4
745 -1049.15 -8869.89 638.098 -17059 8267.82 18128.7
746 -1383.83 -8793.58 1530.81 -12265.2 15669.8 16320.1
747 -4394.09 -7712.33 1461.11 -5254.75 20695 13257.6
748 -8351.21 -5754.3 928.04 958.841 21683.8 11372.1
749 -11464.6 -3726.01 483.4 4505.5 19752.9 11714
750 -12845.2 -2994.62 146.764 5553.97 17269.3 12409.1
751 -12367.3 -4282.02 -321.027 5337.14 15555.2 10902.8
752 -10849.4 -7002.52 -704.098 4491.08 14345.9 6876.29
753 -9355.08 -10019 -1002.99 3079.96 12612.8 2174.1
754 -8614.6 -12034.2 -1168.12 1111.47 9653.86 -1145.29
755 -8820.05 -12305.2 -968.531 -1350.42 5345.79 -1753.44
756 -9762.66 -10754 -304.33 -4469.57 -208.561 754.551
757 -10919.2 -7821.27 899.471 -8236.83 -6464.75 6278.6
758 -11640.2 -5068.61 2155.92 -11105 -11252.9 12229.8
759 -11617.6 -4526.33 2651.06 -10351.1 -11383.1 14485
760 -10977.2 -6166.18 2262.21 -5861.82 -6897.96 12339.3
761 -9982.71 -7945.43 1850.08 -203.025 -1010.44 9250.68
762 -8146.71 -9502.46 1857.38 5037.88 5209.86 7463.88
763 -4378.33 -11718.9 2614.22 10091.7 12750.8 6275.88
764 -729.05 -13810.8 3457.78 13961.1 18481.2 5047.2
765 -0.458478 -14700.8 3598.26 15042.3 18576.2 4051.76
766 -1935.13 -14581.8 3141.08 13533.6 14203.6 3893.34
767 -2285.69 -15130.8 3735.06 12339.2 12475.2 3736.26
768 1842 -16778.1 6880.48 14595.9 18420.2 1264.13
769 3998.64 -15216.5 10004.4 17297.1 21131.2 -3562.54
770 779.562 -11286 9906.31 16569.2 14693.8 -5860.81
771 -4320.59 -8142.11 6981.79 11786.1 3170.78 -3377.37
772 -5520.75 -8299.11 4573.51 6839.56 -3117.26 170.704
773 -4576.48 -8887.43 3996.02 3551.92 -4211.21 -1524.63
774 -4343.98 -7588.3 4469.28 302.122 -3825.22 -8890.97
775 -4205.84 -5625.37 5170.59 -3834.57 -2800.04 -16493.3
776 -3232.59 -4748.28 5604.98 -8164.55 -2617.17 -18565.8
777 -1502.54 -4795.53 5868.01 -12040.6 -4985.88 -13339.8
778 599.377 -4783.76 6373.01 -15174.4 -9132.41 -3881.74
779 2320.43 -4728.87 6741.87 -16689.5 -11636.2 3044.65
780 2871.76 -5368.48 6188.18 -15453.3 -10974 3554.3
781 2251.86 -6348.65 4756.82 -11448.4 -8761.55 -1246.17
782 1058.14 -6708.94 3377.48 -6844.43 -7595.22 -7187.85
783 144.963 -6198.24 2593.36 -3773.97 -8161.53 -10656.8
784 92.2221 -5493.76 2327.37 -2372.74 -9197.57 -11219.8
785 1096.88 -5063.07 2291.53 -1779.29 -8887.1 -9733.51
786 3093.13 -4667.18 2499.25 -1272.12 -5801.58 -6769.43
787 5545.57 -3656.38 3092.25 -390.002 782.719 -2498.9
788 7779.17 -1518.12 4077.33 912.959 9285.2 2774.99
789 8294.91 1802.57 5072.41 2046.87 14416.7 8711.85
790 6748.06 5617.91 5745.85 2169.11 10899.4 14946.4
791 4981.8 8241.21 6136.94 800.802 -848.966 19621.1
792 4526.08 8658.91 6326.84 -1013.45 -13155.3 19390.1
793 3973.44 7442.63 5888.41 -1579.35 -17946.6 13352.8
