# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
88500 369830 369040 160594 570739 568562 237268 -106091 96288.9 129373 -4397.87 -1463.23 96444.8 -129996 2023.34 1115.45 -634.455 -1207.69 -83.8629 547.149 -2267.29 127507
88600 369874 369081 160598 570776 568637 237278 -106126 96289 129395 -4410.4 -1484.76 96451.4 -130029 2047.02 1151.38 -644.652 -1203.16 -85.0871 586.608 -2265.45 127513
88700 369918 369133 160560 570778 568710 237278 -106169 96289.8 129407 -4466.51 -1516.24 96434 -130078 2084.44 1173.64 -698.315 -1217.73 -92.2931 589.432 -2282.03 127500
88800 369928 369165 160564 570757 568704 237260 -106187 96287.7 129417 -4483.32 -1527.71 96436.8 -130115 2086.11 1174.5 -710.44 -1226.99 -96.0267 589.782 -2294.16 127471
88900 369946 369156 160569 570771 568715 237263 -106212 96286.2 129436 -4417.91 -1527.1 96443.9 -130160 2022.3 1168.13 -719.377 -1237.49 -100.309 593.785 -2366.7 127445
89000 369930 369160 160572 570794 568738 237285 -106211 96287.3 129427 -4340.34 -1519.88 96440 -130155 1952.31 1159.92 -705.569 -1247.4 -112.089 565.733 -2436.95 127477
89100 369888 369156 160570 570819 568660 237278 -106192 96275.7 129409 -4277.81 -1515.58 96447.3 -130145 1894.82 1163.95 -712.357 -1251.38 -113.196 570.937 -2486.88 127454
89200 369910 369145 160572 570783 568667 237272 -106192 96276 129387 -4197.76 -1508.39 96450.6 -130076 1831.87 1174.59 -691.629 -1235.95 -106.697 607.767 -2496.73 127490
89300 369922 369116 160581 570731 568686 237285 -106180 96287.7 129359 -4258.19 -1509.31 96442.8 -130002 1880.67 1159.27 -669.073 -1239.73 -110.409 565.404 -2485.77 127538
89400 369926 369119 160588 570712 568705 237284 -106176 96289.1 129352 -4392.13 -1539.16 96446.1 -129992 1984.45 1203.28 -663.557 -1268.41 -110.592 612.732 -2422 127533
89500 369880 369119 160563 570710 568662 237272 -106164 96263.3 129378 -4504.77 -1580.74 96439.6 -129990 2116.94 1211.52 -635.145 -1251.5 -136.133 608.849 -2307.81 127540
89600 369825 369070 160562 570706 568588 237302 -106112 96262.8 129363 -4589.95 -1578.65 96438.3 -129943 2196.51 1190.1 -622.689 -1260.56 -151.017 547.888 -2229.46 127576
89700 369778 369052 160566 570704 568453 237267 -106073 96254.1 129360 -4567.5 -1549.26 96452.6 -129981 2225.42 1146.28 -651.595 -1232.67 -160.689 503.339 -2109.84 127507
89800 369727 369064 160567 570758 568320 237248 -106051 96238.7 129363 -4531.7 -1522.81 96471.2 -130020 2237.61 1107 -671.397 -1206.26 -165.013 465.711 -2013.96 127446
89900 369681 369061 160566 570741 568228 237214 -106027 96234 129364 -4445.73 -1509.5 96473 -130041 2189.4 1107.3 -673.79 -1180.22 -159.552 518.606 -1968.54 127398
90000 369686 369054 160573 570652 568243 237165 -106023 96246 129346 -4453.37 -1495.28 96470.5 -130031 2197.48 1091.31 -676.079 -1184.31 -158.97 487.781 -1965.54 127376
90100 369637 369014 160564 570526 568150 237095 -106017 96226 129296 -4465.45 -1476.49 96457.9 -130039 2221.27 1108.67 -703.47 -1182.9 -153.5 480.181 -1967.05 127310
90200 369643 369036 160521 570518 568107 237062 -106031 96217.3 129324 -4494.47 -1474.06 96453.5 -130090 2235.18 1088.88 -708.433 -1189.57 -168.598 410.924 -1991.34 127285
90300 369634 369070 160522 570506 568007 237023 -106036 96213.6 129342 -4519.81 -1465.63 96461.1 -130173 2246.07 1055.88 -728.844 -1192.7 -172.654 366.296 -1982.29 127192
90400 369628 369088 160524 570482 567948 236995 -106032 96214 129328 -4524.57 -1478.49 96470.2 -130176 2240.59 1079.55 -735.964 -1191.72 -169.762 416.772 -1985.27 127151
90500 369637 369070 160521 570508 567983 237016 -106028 96213.1 129333 -4576.24 -1492.12 96462.1 -130147 2252.62 1081.87 -715.932 -1212.55 -177.594 373.203 -2029.59 127189
90600 369622 369022 160518 570468 567954 237024 -106001 96218.1 129305 -4564.84 -1488.14 96450.3 -130072 2246.74 1077.11 -688.491 -1205.96 -177.556 346.577 -2055.69 127234
90700 369584 369016 160523 570490 567892 237024 -105972 96212.2 129293 -4536.23 -1479.03 96462.4 -130035 2206.35 1053.49 -687.454 -1206.03 -185.539 298.737 -2121.27 127231
90800 369572 369031 160529 570568 567934 237060 -105971 96210.3 129310 -4389.36 -1443.29 96466 -130041 2102.66 1008.74 -690.774 -1183.7 -189.421 267.962 -2132.19 127255
90900 369568 369024 160535 570548 567888 237042 -105964 96211.9 129319 -4395.35 -1468.28 96465.4 -130093 2102.8 1033.3 -698.845 -1189.14 -188.329 303.134 -2123.3 127193
91000 369544 369002 160544 570420 567838 236982 -105933 96223 129282 -4488.09 -1468.2 96464.7 -130104 2166.9 1028.29 -709.237 -1215.69 -193.052 289.564 -2122.66 127120
91100 369568 368986 160550 570314 567821 236943 -105940 96228.4 129289 -4437.56 -1470.23 96457.7 -130105 2095.94 1024.84 -710.764 -1224.33 -195.756 298.974 -2209.3 127092
91200 369536 368940 160548 570233 567742 236927 -105904 96231.4 129261 -4362.07 -1457.24 96450.8 -130069 2038.89 1012.59 -711.917 -1209.37 -194.101 286.743 -2246.32 127072
91300 369531 368937 160555 570185 567710 236901 -105887 96238.1 129228 -4322.14 -1461.08 96459.4 -130028 1969.52 1019.24 -709.431 -1230.79 -197.375 301.778 -2350.9 127069
91400 369579 368975 160560 570219 567775 236902 -105920 96236.6 129250 -4219 -1450.66 96466 -130052 1897.48 1011.15 -715.456 -1210.02 -189.659 340.482 -2363.21 127089
91500 369597 368985 160559 570236 567786 236895 -105939 96227.2 129258 -4058.87 -1424.54 96467.4 -130076 1790.5 984.674 -726.834 -1190.47 -184.892 384.736 -2357.91 127069
91600 369597 368983 160562 570210 567752 236890 -105926 96231.4 129236 -4029.66 -1434.64 96471.6 -130045 1761.36 1004.37 -719.641 -1197.49 -180.228 407.286 -2404.52 127067
91700 369554 368930 160563 570152 567684 236889 -105879 96233.9 129199 -4030.37 -1437.2 96469.6 -129974 1738.18 1025.89 -707.571 -1210.19 -171.276 428.968 -2449.07 127087
91800 369545 368917 160560 570072 567646 236850 -105869 96233.9 129195 -3983.9 -1438.04 96462.8 -129978 1697.96 1028.04 -710.314 -1196.57 -169.044 459.706 -2453.95 127063
91900 369527 368871 160544 570025 567594 236831 -105860 96213.1 129183 -3967.51 -1438.94 96468.4 -129955 1668.17 1071.26 -710.341 -1207.81 -169.766 468.528 -2471.96 127065
92000 369522 368880 160550 570052 567534 236836 -105856 96212.3 129195 -3864.45 -1437.43 96476.3 -130022 1602.66 1102.23 -732.53 -1188.02 -163.76 520.51 -2494.91 127017
92100 369498 368934 160548 570213 567463 236863 -105871 96198.6 129263 -3764.46 -1421.99 96484.2 -130136 1543.88 1100.33 -739.652 -1179.97 -161.494 537.358 -2505.66 126972
92200 369431 368915 160548 570300 567386 236930 -105823 96194.4 129250 -3692.83 -1393.18 96491.9 -130114 1511.56 1052.63 -732.144 -1163.86 -168.403 494.316 -2465.05 126971
92300 369380 368893 160555 570357 567335 236969 -105781 96188.9 129226 -3595.36 -1348.28 96503.3 -130043 1478.08 1003.73 -704.692 -1135.48 -172.7 427.633 -2431.44 127015
92400 369333 368834 160554 570317 567256 236978 -105731 96189.1 129212 -3518.64 -1346.42 96498.2 -129989 1443 1020.93 -684.87 -1117.34 -170.618 461.283 -2409.06 127034
92500 369333 368811 160563 570267 567214 236968 -105714 96193.3 129187 -3539.69 -1367.74 96501.3 -129933 1424.92 1029.6 -677.869 -1141.73 -172.919 454.901 -2460.9 127067
92600 369326 368816 160568 570280 567225 236978 -105709 96201.1 129185 -3520.42 -1372.06 96498.4 -129914 1400.25 1032.12 -667.033 -1139.02 -172.256 447.345 -2499.26 127098
92700 369325 368811 160573 570286 567277 237000 -105695 96213.5 129193 -3506.65 -1356.32 96493.7 -129890 1385.31 1004.51 -656.899 -1136.55 -175.225 437.915 -2455.66 127134
92800 369336 368810 160570 570269 567336 236998 -105697 96220.6 129171 -3595.89 -1334.62 96483 -129838 1500.19 984.811 -647.208 -1129.44 -170.975 421.52 -2330.23 127155
92900 369341 368822 160568 570319 567351 237017 -105703 96215.5 129161 -3650.98 -1332.58 96486.1 -129801 1554.64 994.837 -645.031 -1124.66 -172.095 432.57 -2291.04 127189
93000 369321 368773 160572 570263 567356 237023 -105665 96225.5 129130 -3695.95 -1336.66 96482.2 -129719 1603.19 994.836 -616.949 -1121.92 -174.41 418.943 -2237.56 127232
93100 369242 368697 160578 570300 567278 237080 -105585 96226.4 129072 -3705.57 -1330.91 96485.9 -129573 1650.01 1013.08 -573.874 -1104.1 -164.621 510.324 -2118 127317
93200 369205 368685 160577 570365 567250 237133 -105559 96220.1 129057 -3694.68 -1319.88 96488.7 -129501 1673.85 1013.52 -557.787 -1078.64 -154.718 554.735 -2033.16 127380
93300 369174 368705 160580 570390 567166 237119 -105549 96215.2 129048 -3604.83 -1297.34 96496.4 -129517 1632.53 980.785 -560.194 -1054.26 -153.211 535.736 -1995.01 127356
93400 369158 368722 160582 570407 567104 237102 -105546 96207.7 129042 -3568.18 -1299.03 96507 -129521 1612.73 995.553 -568.325 -1053.11 -154.869 575.096 -1970.55 127313
93500 369118 368729 160586 570481 567081 237124 -105534 96199.1 129040 -3558.72 -1303.19 96512.2 -129518 1595.96 994.779 -566.815 -1052.52 -150.58 584.189 -2002.49 127311
93600 369101 368722 160586 570453 567043 237105 -105519 96196.2 129030 -3569.4 -1311.22 96516.5 -129522 1590.3 1015.38 -572.045 -1060.42 -143.887 624.286 -2016.91 127300
93700 369138 368725 160590 570380 567098 237083 -105532 96211.1 129005 -3600.92 -1332.32 96510.8 -129505 1596.21 1038.51 -571.764 -1057.53 -145.745 635.512 -2054.02 127288
93800 369102 368682 160588 570244 566963 237025 -105501 96205.4 128997 -3552.43 -1328.43 96509.6 -129507 1549.84 1032.47 -584.951 -1054.52 -144.433 642.815 -2087.24 127235
93900 369078 368673 160591 570185 566895 237028 -105479 96210.9 128987 -3568.79 -1346.31 96506.3 -129516 1549.25 1064.14 -593.537 -1078.34 -139.096 674.573 -2112 127181
94000 369086 368682 160595 570095 566926 237007 -105483 96218.7 128980 -3621.91 -1361 96500 -129507 1570.9 1066.52 -591.904 -1106.81 -141.043 654.681 -2150.03 127174
94100 369106 368693 160598 570031 566952 236972 -105497 96222.9 128995 -3669.01 -1358.84 96498.4 -129548 1573.53 1044.68 -610.354 -1134.56 -146.254 620.556 -2194.11 127139
94200 369135 368714 160597 570008 567025 236967 -105518 96224.4 128993 -3713.77 -1370.09 96495.3 -129566 1597.18 1019.17 -615.504 -1134.57 -155.564 523.033 -2215.17 127136
94300 369235 368759 160599 569908 567163 236906 -105579 96239.7 129013 -3735.34 -1357.81 96485.8 -129635 1612.88 976.292 -633.108 -1131.75 -157.12 455.184 -2200.62 127091
94400 369311 368806 160603 569857 567246 236861 -105629 96246.5 129034 -3709.63 -1346.94 96483.1 -129704 1594.27 964.266 -652.011 -1130.63 -155.223 436.314 -2226.54 127050
94500 369354 368847 160606 569805 567303 236812 -105672 96248.1 129050 -3744.86 -1362.81 96479.7 -129768 1618.33 975.392 -676.19 -1139.88 -152.253 445.51 -2235.22 127017
94600 369320 368827 160608 569741 567214 236776 -105649 96246.5 129044 -3748.27 -1376.64 96479.8 -129795 1622.34 987.639 -689.476 -1153.19 -156.572 477.014 -2232.49 126961
94700 369264 368814 160609 569690 567099 236736 -105614 96243.4 129034 -3771.57 -1389.43 96483.5 -129826 1645.09 982.715 -702.836 -1164.01 -162.814 462.637 -2234.16 126893
94800 369275 368804 160611 569596 567030 236690 -105614 96240.5 129030 -3843.02 -1397.06 96484.8 -129836 1709.38 995.987 -711.125 -1171.32 -158.337 474.934 -2190.05 126849
94900 369238 368778 160618 569531 566965 236670 -105583 96246.8 129019 -3873.51 -1377.54 96482 -129824 1749.41 972.5 -703.885 -1168.41 -157.57 466.231 -2122.14 126836
95000 369258 368766 160624 569432 566963 236618 -105581 96252.7 129003 -3887.98 -1358.48 96484.5 -129820 1760.7 949.454 -716.961 -1176.9 -158.3 443.394 -2116.53 126798
95100 369291 368802 160626 569411 566932 236569 -105614 96240.3 129046 -3935.21 -1359.53 96495.4 -129911 1788.95 942.1 -748.88 -1165.98 -157.422 421.178 -2090.15 126721
95200 369273 368800 160625 569475 566854 236569 -105606 96228.8 129084 -3991.5 -1357.31 96501.7 -129955 1830.74 935.044 -767.39 -1164.19 -161.909 389.965 -2077.12 126677
95300 369230 368784 160631 569496 566751 236572 -105570 96223.5 129086 -4077.42 -1368.08 96515 -129972 1869.53 939.314 -787.162 -1187.06 -167.798 353.436 -2136.04 126639
95400 369176 368682 160632 569506 566684 236582 -105539 96223 129080 -4120.14 -1378.8 96513.5 -129915 1900.6 896.766 -771.497 -1199.43 -175.655 339.702 -2135.84 126660
95500 369174 368725 160629 569598 566635 236599 -105553 96222.3 129118 -4128.57 -1383.98 96510.8 -129989 1912.86 900.727 -772.598 -1194.15 -174.47 348.736 -2121.18 126632
95600 369180 368762 160633 569618 566609 236584 -105566 96221.6 129133 -4258.24 -1378.56 96518.5 -130053 2002.97 870.156 -791.356 -1207.64 -181.388 267.181 -2093.62 126584
95700 369165 368818 160637 569650 566617 236585 -105595 96219.4 129155 -4439.79 -1412.48 96526.2 -130102 2106.79 836.217 -805.553 -1231.47 -207.729 180.406 -2062.66 126556
95800 369140 368858 160640 569736 566578 236602 -105600 96210.9 129187 -4512.68 -1422.28 96535.9 -130159 2149.44 845.309 -818.352 -1249.38 -215.717 134.866 -2098.09 126531
95900 369131 368848 160645 569716 566575 236605 -105586 96214.6 129183 -4592.46 -1439.3 96539 -130161 2189.95 828.756 -829.534 -1276.7 -234.903 31.8363 -2174.46 126519
96000 369131 368839 160654 569751 566526 236589 -105581 96212.4 129215 -4599 -1459.36 96547.1 -130213 2169.28 834.399 -833.596 -1287.58 -242.451 25.3737 -2199.85 126491
96100 369199 368880 160658 569792 566559 236555 -105632 96208.3 129270 -4671.18 -1481.46 96551.3 -130319 2201.67 846.878 -870.61 -1297.56 -249.582 14.8334 -2214.9 126418
96200 369245 368896 160664 569674 566556 236499 -105663 96207.1 129280 -4687.01 -1473.33 96556.1 -130341 2187.21 831.509 -890.797 -1299.33 -248.339 -15.8853 -2250.37 126386
96300 369245 368896 160668 569672 566561 236520 -105657 96213.1 129285 -4675.37 -1457.22 96548.9 -130339 2195.48 811.543 -885.29 -1289.62 -244.312 -8.84111 -2223.69 126390
96400 369272 368906 160669 569639 566586 236512 -105671 96218.6 129289 -4675.52 -1452.03 96542.3 -130346 2179.13 800.544 -879.15 -1307.7 -243.87 -27.6181 -2265.46 126382
96500 369306 368927 160673 569657 566640 236521 -105693 96221.3 129298 -4628.02 -1439.86 96545.5 -130377 2144.33 774.391 -894.165 -1299.26 -241.074 -53.1113 -2281.58 126367
96600 369278 368926 160676 569635 566616 236512 -105676 96216.9 129286 -4701.35 -1447.85 96551.9 -130355 2189.44 789.947 -898.122 -1301.74 -236.857 -51.6311 -2287.01 126373
96700 369267 368864 160681 569549 566688 236473 -105675 96231.7 129255 -4760.58 -1452.58 96531.2 -130251 2224.09 837.523 -872.389 -1309.83 -235.044 -75.512 -2318.87 126394
96800 369257 368842 160661 569486 566732 236464 -105677 96227.2 129236 -4847.86 -1487.02 96516.8 -130186 2299.6 860.138 -831.592 -1307.19 -254.398 -28.7212 -2285.75 126446
96900 369292 368799 160664 569423 566784 236445 -105698 96235 129234 -4948.45 -1498.48 96510.7 -130190 2368.29 887.258 -837.413 -1322.3 -251.514 -4.84332 -2279.35 126448
97000 369338 368783 160660 569285 566813 236417 -105711 96243.5 129195 -4993.64 -1506.1 96497.2 -130130 2402.21 892.185 -823.797 -1324.72 -248.223 -5.39023 -2275.17 126489
97100 369349 368746 160662 569260 566754 236408 -105714 96240.3 129193 -4969.4 -1490.73 96501 -130137 2393.76 879.988 -814.231 -1316.46 -245.485 -3.91652 -2257.12 126475
97200 369399 368781 160664 569258 566763 236385 -105747 96246.2 129219 -4904.57 -1510.01 96498.8 -130195 2327.85 917.031 -823.631 -1312.4 -237.107 56.1311 -2315.16 126429
97300 369358 368805 160667 569239 566707 236360 -105759 96244.7 129225 -4866.02 -1558.14 96499.4 -130220 2285.64 941.169 -830.503 -1304.76 -224.437 134.799 -2328.2 126385
97400 369387 368804 160668 569203 566729 236359 -105767 96253.5 129215 -4844.1 -1549.38 96495 -130228 2272.11 922.899 -838.93 -1292.96 -227.106 129.174 -2300.77 126370
97500 369354 368821 160670 569242 566680 236388 -105750 96244.1 129213 -4767.29 -1523.19 96510.3 -130236 2250.95 910.024 -849.211 -1267.95 -225.339 186.363 -2226.13 126351
97600 369332 368821 160670 569209 566632 236390 -105742 96241.6 129205 -4696.22 -1513.93 96509.7 -130237 2209.91 911.463 -856.453 -1249.62 -221.172 231.152 -2177.03 126334
97700 369319 368811 160673 569123 566547 236361 -105726 96236.9 129192 -4734.3 -1530.22 96513.4 -130237 2204.89 904.712 -865.907 -1263.18 -227.839 194.647 -2246.5 126295
97800 369348 368817 160679 569086 566557 236340 -105739 96249.1 129182 -4818.09 -1552.15 96509.8 -130219 2220.72 921.018 -865.607 -1300.5 -225.888 189.884 -2329.93 126288
97900 369409 368822 160684 568980 566603 236316 -105769 96265.1 129178 -4864.86 -1590.97 96495.2 -130202 2230.19 936.183 -860.747 -1327.2 -238.281 168.326 -2393 126300
98000 369439 368804 160691 568880 566648 236291 -105766 96282.8 129134 -4822.16 -1591.33 96485.8 -130123 2205.99 934.935 -844.969 -1323.53 -244.421 162.467 -2395.17 126338
98100 369468 368812 160670 568865 566745 236330 -105775 96281.3 129149 -4868.18 -1603.39 96467.9 -130061 2207.45 925.568 -806.257 -1356.18 -247.495 160.976 -2409.06 126416
98200 369454 368815 160670 568821 566909 236342 -105790 96285.8 129116 -4875.13 -1584.68 96459.2 -129980 2203.48 881.798 -784.277 -1348.68 -248.027 106.396 -2415.28 126485
98300 369448 368806 160673 568860 566961 236399 -105772 96288.4 129084 -4887.45 -1565.57 96461.9 -129908 2198.71 882.855 -759.649 -1352.28 -237.793 106.606 -2452.06 126547
98400 369451 368805 160636 568874 566982 236440 -105764 96291.3 129084 -4931.72 -1601.28 96452.9 -129889 2192.28 926.455 -780.785 -1370.06 -240.666 95.4263 -2568.26 126594
98500 369478 368846 160634 568973 567011 236483 -105788 96290.4 129113 -4974.39 -1609.86 96452.9 -129922 2204.69 915.912 -778.184 -1382.34 -252.107 39.0358 -2601.08 126610
98600 369525 368894 160631 569007 567093 236506 -105825 96291.4 129136 -4981.33 -1603.58 96451.2 -129948 2225.97 900.521 -769.802 -1371.9 -251.671 28.1185 -2570.24 126624
98700 369574 368961 160642 569119 567144 236522 -105881 96286.5 129203 -4882.86 -1563.97 96460.6 -130058 2165.51 866.534 -794.888 -1347.36 -242.598 52.5419 -2538.87 126598
98800 369596 369006 160642 569185 567189 236534 -105913 96285.4 129247 -4784.19 -1546.33 96458.7 -130144 2097.8 851.203 -807.394 -1341.3 -238.136 75.4111 -2513.26 126567
98900 369592 369005 160646 569216 567141 236530 -105908 96286.3 129267 -4747.72 -1552.33 96458.3 -130194 2078.15 857.508 -820.774 -1336.53 -235.783 109.547 -2475.89 126523
99000 369598 369013 160650 569208 567095 236500 -105914 96284.6 129291 -4695.34 -1567.32 96461.3 -130275 2051.06 882.118 -856.033 -1326.14 -234.649 144.096 -2458.01 126447
99100 369587 369030 160654 569258 567067 236494 -105916 96278.2 129318 -4717.35 -1573.77 96468.3 -130339 2054.74 927.802 -871.336 -1343.37 -220.601 241.827 -2468.92 126417
99200 369568 369006 160655 569239 567000 236483 -105894 96271.6 129305 -4731.24 -1564.41 96474.5 -130340 2054.97 944.078 -873.553 -1352.11 -212.747 280.943 -2490.32 126386
99300 369551 369012 160661 569342 567013 236524 -105880 96262.6 129292 -4777.66 -1584.75 96488.7 -130311 2059.14 953.379 -858.04 -1370.58 -220.112 251.807 -2555.05 126417
99400 369566 369016 160655 569333 567076 236554 -105887 96260 129281 -4796.79 -1579.24 96484.8 -130280 2063.74 919.037 -850.634 -1373.62 -226.67 181.604 -2575.56 126464
99500 369574 369041 160645 569401 567135 236571 -105923 96250 129293 -4831.26 -1597.43 96472.5 -130248 2101.25 886.408 -823.81 -1371.47 -240.429 147.728 -2565.37 126505
99600 369587 369052 160647 569363 567130 236561 -105923 96254.5 129273 -4877.99 -1620.94 96473.6 -130244 2121.61 921.495 -828.004 -1376.63 -231.27 171.635 -2601.95 126486
99700 369574 369050 160649 569400 567086 236578 -105912 96252.8 129279 -4992.84 -1654.87 96473.3 -130246 2183.75 942.002 -835.648 -1390.34 -235.511 133.954 -2622.12 126484
99800 369530 369036 160652 569355 566958 236558 -105879 96248.4 129271 -5074.62 -1681.5 96478.6 -130247 2232.19 975.765 -835.582 -1404.66 -241.623 147.335 -2620.27 126456
99900 369530 369055 160664 569321 566946 236536 -105886 96243.7 129285 -5077.87 -1693.63 96488.8 -130289 2239.1 987.095 -858.488 -1410.74 -253.335 154.347 -2610.6 126425
100000 369586 369101 160668 569285 567012 236515 -105932 96246.1 129313 -5023.06 -1687.21 96489.4 -130345 2198.49 998.507 -876.433 -1404.46 -241.038 196.524 -2617.97 126422
