# Time-averaged data for fix avvir
# TimeStep c_vir[1] c_vir[2] c_vir[3] c_vir[4] c_vir[5] c_vir[6]
9849 6227.47 888.791 8949.67 -13708.2 -5677.12 16147.8
9850 6321.56 1561.59 8542.82 -17349.5 -3323.66 9371.22
9851 6280.92 639.242 7756.39 -17487.7 1272.54 2291.83
9852 6124.54 -7.73231 7221.8 -14911.5 2834.96 -1354.05
9853 6965.14 1993.01 8081.27 -11752.3 243.535 -3505.36
9854 9524.26 5825.67 10443.8 -9710.86 -2876.79 -8277
9855 11713.9 7525.96 11951.1 -9018.01 -4556.63 -13344.2
9856 10842 6865.81 11287.7 -8100.92 -5931.19 -16831.9
9857 6195.52 7771.26 9702.32 -5098.78 -8778.1 -20875.2
9858 779.01 10734 8393.91 -1898.43 -10861.9 -23837.7
9859 -1648.36 11545.4 7369 -1135.96 -7642.21 -21798.7
9860 -438.747 9496.32 6771.86 -2457.74 404.616 -16027.7
9861 2692.2 7142.05 6971.68 -3625.49 9107.79 -10741
9862 5718.64 6137.67 7994.44 -2963.31 13493.5 -7561.76
9863 6298.88 7426.64 9249.86 -340.453 10338.5 -6401.79
9864 3211.96 11619.6 10130.9 2290.2 1228.78 -5621.62
9865 -3079.72 18371 10205.8 2719.42 -8920.95 -3409.91
9866 -9415.95 24997.1 9927.79 985.229 -14559 1098.87
9867 -12493.3 27733.2 9381.01 -895.736 -13797.2 5896.26
9868 -11602.6 25461.1 8735.49 -1661.82 -9167.26 8212.57
9869 -8681.71 20406 8216.53 -1846.78 -3147.4 7630.24
9870 -6329.32 16551 8113.65 -2353.58 2754.96 4322.73
9871 -5894.14 16794.4 8562.38 -4235.98 7007.96 -313.553
9872 -6440.68 19762.7 9141.27 -7108.65 7541.59 -3143.97
9873 -4965.25 21282.8 9234.91 -7890.99 4976.91 -1475.06
9874 100.708 18891.6 9424.45 -4960.27 3888.63 2197.27
9875 7549.15 11973.8 9976.41 -1308.08 8462.94 3705.85
9876 15237.1 2301.14 11000.9 645.312 17151.8 4315.67
9877 20512.2 -5856.04 12305.7 1645.85 23086.9 7701.82
9878 22048.9 -9495.17 13681.5 1765.77 19066.9 13191.1
9879 20858.1 -9879.71 14937.6 -713.267 3188.99 15873
9880 18705.4 -8431.31 16133.1 -4809.19 -15824.6 12878.2
9881 14835 -4995.97 16536.2 -7874.67 -27410 5056.97
9882 10438.8 -1121.93 15973.2 -9233.19 -31271.7 -3537.28
9883 8434.35 809.725 15364.7 -9727.23 -33816.4 -7287.07
9884 8976.42 1111.27 15315.5 -10451.7 -37863.3 -3579.96
9885 9327.91 1920.61 15929 -11021.3 -41352.6 3825.05
9886 7591.13 3789.76 16485.7 -8507.55 -40331.9 7908.13
9887 4160.46 5608.93 16130.5 -824.894 -34174.2 4470.6
9888 -330.936 7706.59 15365.2 10191.2 -25770.7 -5321.33
9889 -4778.83 9846.34 14670.1 18538 -17261 -13816.2
9890 -6689.52 9002.65 13646.7 18809.3 -9817.11 -12906.3
9891 -5120.32 4099.25 12259 12531.5 -3176.37 -3165.04
9892 -1154 -1699.84 11459.2 6470.27 2947.96 7543.86
9893 2239.57 -4714.98 11733.6 5568.66 7879.66 13517.2
9894 3483.02 -4364.18 12906 8391.9 10490.9 15090.3
9895 2794.17 -1322.23 14758.7 11103.1 8582.66 12537.8
9896 2330.29 3119.92 17462.7 11559.3 1315.14 7709.52
9897 3880.71 7195.54 20190.6 9620.72 -8884.2 6075.68
9898 7493.92 9007.72 21858.2 4289.42 -18690.9 10751.6
9899 11087.2 8103.64 21920.1 -2945.2 -23109 17288.2
9900 11299.8 6124.64 20417.4 -7835.05 -18873.1 18271.3
9901 8395.12 5024.83 18464.8 -7107.33 -9578.31 13141.4
9902 4260.6 5173.56 16564.4 -1807.67 -934.794 6888.07
9903 1320.41 5350.62 15069.4 2577.51 3319.66 4024.68
9904 1046.45 4192.9 13983.3 3140.95 3948.56 5632.41
9905 3877.98 1023.32 13333 857.957 2963.42 10456.6
9906 9121.84 -3307.6 13191.5 -2600.41 -76.6016 16218.2
9907 15809.5 -7909.4 13635.7 -6236.37 -7368.51 19898.7
9908 22081.1 -11950.2 14326.1 -9037.92 -18362.6 18793.5
9909 24176.1 -13083.5 14528.6 -10145.5 -26560 12067.1
9910 19380.1 -10014.6 13276 -8924.78 -25001.6 2776.56
9911 10522.7 -4788.88 10939.5 -5362.61 -14552.8 -3224.5
9912 3668.66 -773.682 8929.06 -115.816 -2036.9 -2319.95
9913 2008.18 708.22 8184.48 5151.34 7100.74 3310.25
9914 3670.67 705.526 8342.19 8083.72 11013.8 7640.99
9915 5219.81 635.362 8531.6 7220.51 8382.36 7133.01
9916 4987.95 1783.71 8737.62 3062.83 171.174 3725.14
9917 3586.99 4310.09 9333.29 -2663.01 -8117.27 2431.58
9918 3329.71 6447.64 10483.6 -7611.75 -9868.68 4114.91
9919 5863.21 6488.79 11992.4 -9105.64 -1954.55 4527.15
9920 10210.5 5621.58 13941.3 -5866.6 12319.4 69.2276
9921 13337.9 6538.97 15931.6 753.085 24634.7 -8068.16
9922 13160 9177.36 16424.7 7584.99 28520.2 -15558.9
9923 10391.5 10912.3 14700 11812.5 24511.4 -18702.8
9924 8641.98 9887.33 12029.5 12504.6 17031.5 -16707.3
9925 9640.16 6860.04 10527.7 9219.87 8719.12 -12983.8
9926 11655 4646.5 10636.5 2763.98 514.145 -10643.7
9927 12180.8 5012.01 11614.1 -3749.44 -5287.56 -7717.85
9928 10462.3 6895.75 12094.5 -6584.51 -6773.3 -2170.52
9929 7550.31 8500.85 11558.6 -4017.17 -3687.7 4728.73
9930 5674.38 8934.81 11004.6 1965.3 1108.21 11596.3
9931 5815.04 8614.04 11363.9 7452.29 4165.35 18202.9
9932 7037.29 8192.76 12344.9 9154.96 3801.59 23230.8
9933 8290.29 7146.02 13067.4 6404.03 238.078 23704.3
9934 9906.05 5025.11 13103.6 1468.06 -4166.32 18988.9
9935 12869.1 2714.75 13442.4 -3086.45 -5677.47 10876.6
9936 16157.4 2764.09 15201.5 -5935.62 -1494.33 -195.232
9937 17183.5 7008.94 18450.6 -6401.73 7001.23 -14343.6
9938 15648.4 12067.6 21021.7 -3873.61 14399.3 -25774.9
9939 13261.8 12551.8 20532.6 412.973 15774.4 -26214.2
9940 11630 9627.01 17692.8 3324.52 9955.35 -15713.2
9941 10337.9 10362.1 15681 1841.1 -1646.33 -1441.14
9942 9732.87 14519.4 15632.2 -2202.13 -15154.5 9232.49
9943 11610.7 13779.8 15875.8 -3407.07 -24245.3 12167.9
9944 15138.3 6808.74 15489.6 -430.369 -27094.7 8755.68
9945 16720.6 1076.76 15639.3 3252.24 -24974.8 4053.5
9946 14635 1268.88 16869.2 5254.96 -17179.9 -372.877
9947 12046.5 5022.74 19558.8 5831.52 -1906.33 -7177.92
9948 11130.8 9039.1 22780.6 5589.65 14815 -14508.9
9949 11551.7 9760.86 24251.6 6407.34 25830 -16419
9950 12035.1 6826.03 23014.2 9371.63 28458 -10959.8
9951 12429 2928.19 20588.2 13051.6 23948.1 -1509.67
9952 14026.7 -1.04052 19034.6 14623.2 18916.5 5641.23
9953 16093.9 -1253.38 18540.6 12070.8 15745.1 7630.26
9954 16841.4 525.743 19078.1 5584.05 11485.2 6403.64
9955 15278.7 5503.43 20411 -3464.63 3606.31 5750.12
9956 13215.6 10585.9 22005.6 -11296.6 -5937.74 8614.95
9957 13544.8 11423.4 22885.8 -12659.8 -9908.33 13742.1
9958 16667.5 7921.27 22508 -6408.59 -4437.4 16843.8
9959 19276.6 3704.14 20750.3 2772.36 5329.95 16026.1
9960 19843.4 1218.28 18589.6 9076.74 12075.4 13614.8
9961 17679.6 1733.86 16461 9277.43 10880.2 11347.3
9962 13065.8 5928.51 15247.8 3364.41 4190.17 6800.75
9963 7998.95 12995.4 15638 -4913.43 83.0289 -2633.09
9964 5773.3 16470.6 15900.6 -8688.34 -2591.32 -9318.38
9965 7754.67 11954.6 14506.7 -5020.36 -8221.79 -7259.62
9966 11718.2 4066.67 12541.7 2205.63 -14060.5 -921.206
9967 13533 369.502 11775.6 7199.35 -12221.1 742.635
9968 14651.8 -529.849 12348 9838.73 -1294.47 65.9395
9969 17386.1 -1413.61 13888.4 10847 11752.4 1437.83
9970 19922 -1732.37 15329.8 8515.61 16095.4 5573.34
9971 20366.6 -34.0442 16081.9 3121.5 8719.43 11046.5
9972 18382.1 4052.48 16234.8 -1446.02 39.6789 16090.2
9973 13884.5 9731.39 15596.3 -1942.32 -455.243 18580.1
9974 8653.13 15471.8 14841.5 1040.04 4643.34 17659.1
9975 5457.76 18712.7 14553 4479.91 8481.86 14069.4
9976 4774.88 18478.7 14235.7 5814.83 8458.48 9507.04
9977 5713.44 15351.4 13739.2 4784.71 5518.28 6044.18
9978 7229.77 10987.9 12794.8 2901.91 1171.26 4905.19
9979 8363.48 7609.82 11999.6 1260.89 -3900.99 4674.71
9980 7615.93 8025.51 12004.8 -827.198 -9251.14 1393.22
9981 4006.62 13226.3 13167.5 -3328.66 -13611.7 -6643.05
9982 274.394 17914.1 14134.8 -3234.67 -16752.6 -13099.5
9983 482.913 15736.5 13984 1217.44 -16178.6 -11785.1
9984 5820.25 8249.36 14015.3 6346.67 -7375.69 -5294.11
9985 12435 1998.43 15055.8 7613.08 7108.91 48.46
9986 20933.6 -2251.47 16516.6 6716.92 25608.3 2657.63
9987 33338.8 -5744.06 18434.5 8349.21 46524.3 4487.67
9988 32592.1 -2841.45 18420 9773.44 46417 6621.4
9989 18134.5 4392.51 16090.7 10207.6 27727.4 9052.07
9990 6986.26 10510 14967.1 11901.7 12221.3 9509.62
9991 5908.24 11706.6 14910.1 14323.4 9453 5251.61
9992 5547.41 11746.8 14624.4 14409.8 6214.15 -2415.49
9993 2778.52 12501.7 13985.3 13198.7 -553.054 -7750.01
9994 -1804.55 14117.1 13529.7 12259.9 -8093.75 -6773.97
9995 -5794.57 15369 13460.3 11211.9 -14428.6 -1252.74
9996 -7666.4 14369.4 13189.3 9876.23 -18517.7 3594.98
9997 -6722.7 10714.4 12237.3 9429.47 -19046 4893.15
9998 -3568.94 5730.53 11305.9 10729.1 -15079.1 4176.81
9999 288.187 1782.51 11253.8 13375.4 -7363.41 4266.28
10000 2908.47 1144.3 12241.7 15485.1 2635.26 4260.39
10001 2824.16 5730.69 14071.9 14538.7 13023.6 455.641
10002 1973.92 11122.6 15577.1 11270 19178.2 -4031.07
10003 4414.09 8962.71 14898.8 9558.27 16824.5 -886.056
10004 10132.2 1283.9 12933.8 9646.51 9297 7305.02
10005 14505.2 -3684.2 11477.9 8476.13 2815.42 10563.7
10006 15239.6 -3808.28 10628.6 5780.08 -1058.59 7859.81
10007 12120.3 -759.807 9982.26 2484.01 -3618.75 3097.56
10008 6268.79 4559.96 9490.24 -1282.01 -5976.6 -1980.64
10009 -930.897 11725.6 9567.46 -5683.52 -7919.16 -8748.65
10010 -7929.44 19868.9 10462.1 -9916.08 -8356.69 -18193.3
10011 -11849.1 24048.2 11283.2 -10520.3 -7816.46 -24686.6
10012 -10246.2 20095.6 10719.1 -4189.55 -7475.78 -19864.9
10013 -4542.18 11893.9 9658.64 6907.86 -5183.73 -5278.92
10014 1830.97 6488.82 9427.18 15881.3 1878.15 8457.33
10015 6000.93 7151.42 9960.96 16070.5 11569 11727
10016 7093.11 10979.3 10744.4 9482.14 18204.9 6462.39
10017 5377.01 12582.4 10901.6 2871.26 18395.5 -601.036
10018 5184.83 9042.45 10715.6 1008.89 18533.1 -4015.81
10019 14025.1 -1283.33 12177.9 5178.14 26924.4 1232.68
10020 23857.6 -9881.8 14055.1 8391.2 36122.6 7072.29
10021 21440.7 -9791.42 13457.4 7074.08 31014.1 7909.27
10022 12990.3 -5106.69 11628.4 3525.93 16573.5 5552.28
10023 7562.18 -245.751 10420.3 -549.681 4545.35 591.997
10024 3593.21 5879.28 10199.8 -4997.07 -2965.36 -8387.2
10025 -3.19514 13288.4 10858.9 -9297.16 -3828.75 -20863.8
10026 -2266.51 18230 11444.9 -10719.9 -406.857 -29593.5
10027 -2447.61 16135.9 10503.7 -7375.11 978.207 -26561.8
10028 -2357.97 10458.5 8789.61 -2560.59 -1194.9 -16348.8
10029 -4532.3 8716.23 8045.86 -1217.85 -3598.5 -9957.61
10030 -7936.22 11043.1 8482.04 -2482.19 -4529.5 -8673.19
10031 -10359.5 13396.8 9253.34 -2400.4 -3689.84 -7658.71
10032 -11263.2 14112.2 10147.4 626.689 -492.257 -4766.37
10033 -10738.3 13832.5 11121.8 5025.36 4554.72 -1158.44
10034 -8891.26 11783.7 11246.3 7926.13 8387.47 861.161
10035 -5379.14 7261.45 10050.7 8594.44 8623.09 1623.02
10036 -1116.71 1844.75 8581.63 8634.75 6930.58 3829.68
10037 2748.76 -1904.09 7969.64 9826.66 6167.32 9191.87
10038 5976.83 -3171.63 8436.73 11896 6783.36 16490
10039 8465.14 -2584.8 9563.84 12729.7 7185.04 21135.2
10040 9421.77 -759.775 10606.3 10165.3 6848.5 18245.3
10041 7187.38 3036.37 11241.7 4209.64 7475.46 6872.89
10042 1292.58 9817.25 11896.2 -2785.56 10678.9 -8642.22
10043 -5208.85 17488.7 12938.2 -7972.36 15790.6 -20683.5
10044 -8212.96 21398 14022.5 -10083.9 20201.9 -23862
10045 -6398.74 19719.5 14543.5 -8721.84 20782.7 -17231.9
10046 -4241.09 15952.9 13878.1 -4367.04 14513.7 -6850.15
10047 -7117.25 16384.1 12677.4 1547.8 1336.88 -3574.91
10048 -12373.8 19655 12015.7 6218.29 -11562 -9251.82
10049 -13704.2 18616.8 11352.6 6848.93 -15472 -15979.3
10050 -8776.89 11139.4 10247.6 3923.25 -8972.47 -17619.5
10051 1007.64 545.906 9576.89 752.178 1897.32 -12065.5
10052 7620.96 -6113.52 9343.73 218.708 8115.58 -5832.97
10053 8071.28 -8594.18 8772.07 1357.01 6776.27 458.451
10054 4014.57 -7186.92 8315.55 1771.62 994.775 5429.04
10055 -2282.44 -968.368 8935.5 -989.866 -2011.01 3928.71
10056 -7045.27 5844.99 10264.7 -5207.6 -365.135 -961.926
10057 -8592.79 8336.23 10817.3 -7554.69 1813.65 -2173.59
10058 -7397.5 6929.82 10651.4 -7858.21 1260.11 1647.26
10059 -5674.01 5879.23 10569.3 -8499.6 -2308.42 5522.82
10060 -4639.6 7351.54 10857.1 -10694.7 -8201.68 4695.2
10061 -2779.31 8841.25 11001.1 -12290.1 -15784.5 725.07
10062 -313.413 7381.54 10456.3 -11544.8 -22190.5 -2153.12
10063 1535.12 2893.55 9183.46 -8309.47 -25308.1 -2106.69
10064 2490.05 -2080.18 7943.51 -3327.97 -25388.3 -543.709
10065 3144.68 -4354.36 7877.45 3632.41 -22467.7 173.088
10066 4745.71 -2963.02 9593.38 13340.7 -11495.1 1831.74
10067 9337.43 -1348.51 12166.7 21868.8 8748.4 5206.99
10068 13540.5 -2612.33 13168.6 23193.8 25490.3 7228.03
10069 13824.5 -6960.56 11370.5 17487.7 27914.4 7389.46
10070 12210.4 -11632.4 9019.53 11606.3 20698.2 8419.76
10071 12614.9 -15147.9 7494.47 10187.9 15334.7 12480.2
10072 13154.8 -16480.4 6137.69 10799.7 12806.4 15706
10073 11742.1 -15054.6 4979.84 11037.3 10862.1 16135.1
10074 8830.13 -11083.7 4606.7 9768.97 9007.23 14459.9
10075 4087.74 -3880.07 5294.58 5482.07 6373.09 12148.9
10076 -1920.31 6916.19 7530.55 -2425.84 2602.16 10393.7
10077 -7213.63 17951.1 10355.5 -9932.28 -985.993 6959.14
10078 -10474.9 24087.3 11503.7 -11547.6 -4857.45 -1067.82
10079 -10571.7 24300.5 10931 -6909.1 -11753.8 -12173.1
10080 -6951.77 20454.8 10059.5 -952.26 -21681.5 -19715.2
10081 -1665.26 13923.6 8873.79 2789.9 -28402.1 -18271.4
10082 1760.23 6950.39 6878.01 4760.82 -25460.2 -10136.9
10083 2853.82 1722.73 4902.26 5623.84 -15085 -1395.4
10084 3545.28 -1118.21 4243.33 5600.91 -3663.24 3892.96
10085 5032.45 -2076.52 4889.9 5011.63 6955.75 5360.89
10086 7379.44 -1685.89 6558.65 4417.29 17787.9 4831.23
10087 9090.77 250.265 8813.66 5263.49 27168 4037.99
10088 8690.2 3413.99 10750.1 8224.14 31393.6 2157.5
10089 6309.91 6622.55 11628.6 11611 28245 -3813.66
10090 3953.97 8525.01 11661.9 12930.8 20511.4 -11441.6
10091 2980.15 8431.67 11259.9 11753.4 13186.7 -14063.6
10092 4609.88 6051.65 11274.1 8450.72 9199.31 -8413.99
10093 10592.7 1728.25 12859.7 2899.98 9263.09 5004.31
10094 18267 -1985.4 15770.3 -2951.95 9314.89 19956.2
10095 20219.5 -2134.3 17104.6 -4690.32 5229.59 26584.7
10096 15699.4 356.001 15942.5 -725.922 309.527 22334.2
10097 11909.8 4546.62 15858.5 6159.11 1494.78 12952.5
10098 5951.23 13580.4 17195.6 10632.5 3320.01 444.401
10099 -4385.79 25385.1 17731.3 9433.01 562.783 -12487
10100 -8040.34 29258.4 17706.3 5874.99 596.962 -19008.1
10101 -1622.37 22502.8 17657 3651.9 3893.46 -18401
10102 4569.46 14878.4 17577.5 3402.39 4611.77 -16078.4
10103 3925.79 13568.7 17518.7 5550.14 5501.93 -13764.2
10104 132.076 15798.2 17467.6 9197.45 9432.26 -9394.61
10105 -430.393 15491.6 17434.5 12093.9 13689.8 -3808.27
10106 1500.94 12463.3 17246.2 12424.5 15012.8 -1990.65
10107 1260.95 11545.4 17334.8 8700.37 12754 -8969.12
10108 -2868.43 15819.8 18248.1 2043.13 9585.51 -22489.7
10109 -7915.32 21594.7 19128.5 -2789.42 6351.87 -31410.2
10110 -10383.9 23127.8 18667.5 -3191.46 3583.09 -30066.5
10111 -8302.5 19053.5 17230.1 8.37505 3707.26 -20674.6
10112 -1308.92 11876.6 16480.6 4549.08 9038.82 -9130.04
10113 5972.01 7375.33 17393.3 7026.48 18110.5 -3538.57
10114 9077.17 8119.95 19116.2 6351.25 24537.8 -4823.63
10115 7100.55 13131.6 20386.5 2964.3 21109.5 -6822.67
10116 1925.05 20143.8 20444.4 -2847.51 6178.58 -3711.24
10117 -3659.87 26602 19692.6 -8791.52 -12531.1 2625.3
10118 -7942.55 30729 18882.8 -11966.8 -24420.4 4646.46
10119 -10243.7 31582.6 18204.5 -11904.6 -25979.3 -514.028
10120 -9254.22 28928.3 17620.9 -10919.6 -21585.1 -8246.99
10121 -4250.4 22869 17097.6 -10007.1 -17043.5 -12926.2
10122 3119.73 15442.1 16888.7 -7716.24 -14281.4 -12623.6
10123 9134.12 10571.7 17232.4 -1189.39 -11644.3 -7734.07
10124 10960.8 12122.5 18497.8 10750.9 -7104.39 -665.897
10125 8628.12 17980.2 19514.8 22037.4 -2021.51 3713.35
10126 5405.54 22168.9 18947.5 27133 4251.92 4335.11
10127 5060.79 21612.4 17452.5 26844.4 13274.1 4170.37
10128 8770.19 17515.9 17157.1 26362.5 25189.7 10015.1
10129 11810.6 14557 17858.8 27659 34213.2 19274.7
10130 10719.3 14774.5 18061 27275.7 33426 22663.2
10131 7487.64 15498.3 17123.1 22788.1 24902.4 18267.1
10132 5562.21 14629.6 15126.3 15798.2 15786.4 9208.83
10133 5217.42 13754.2 13253.9 9246.67 9656.34 -1032.88
10134 4685.99 15059.7 12365.2 5224.63 5653.46 -10543.3
10135 3575.25 17417.2 12424.1 3501.07 2177.48 -17316.3
10136 2788.84 17780.8 12312.3 2478.46 -933.656 -18675.3
10137 4068.23 15231.8 12139.6 1116.36 -2688.92 -15155
10138 8217.68 10653.3 12285 -345.835 -659.346 -10479.5
10139 13902.2 6048.1 13342.3 -1977.37 5846.4 -7573.28
10140 19159.3 3230.82 15242.8 -4032.23 15432.9 -6710.79
10141 22723.1 2784.15 17512.6 -5955.61 25854.3 -6450.27
10142 23937.6 4609.06 19429.4 -5680.68 34544.6 -3501.57
10143 22235.5 7893.62 20527.6 -1334.76 39425.4 3926.46
10144 18201.6 11670.7 20795.3 4101.34 38261.6 11067.9
10145 13046.5 13849 20008.3 5415.89 29221.6 11624.6
10146 8611.47 13832.3 18443.6 1871.4 13031.7 7051.91
10147 7182.01 12465.7 17362.9 -3001.73 -4615.95 4228.28
10148 8305.57 11016.5 17320.3 -6551.77 -16050.4 5006.3
10149 8260.84 11379 17388.4 -8677.16 -19703.5 5792.66
10150 5911.69 13893.6 16960.1 -8833.05 -16537.7 5270.78
10151 2852.3 16716.6 15988.4 -5370.92 -7534.64 5624.26
10152 1621.81 17902.9 15064.2 496.678 2769.89 7437.9
10153 2494.15 15915.5 14236.5 4261.32 7148.76 7362.5
10154 3750.25 12571 13618.4 3466.39 3915.39 3038.83
10155 3877.44 11381.5 13766.9 -181.176 -3299.7 -3129.66
10156 3228.2 12843.9 14444.7 -3224.36 -8758.89 -5614.02
10157 3068.69 13738.1 14873.9 -4329.46 -9771.39 -3411.68
10158 3870.98 12367.9 14992.2 -3243.17 -7744.04 344.918
10159 5881.24 10315.6 15385.4 213.288 -6729.96 2877.11
10160 10163.7 7429.15 16141.6 3974.82 -8866.26 5498.91
10161 16727.8 2088.47 16582.9 5647 -12383.3 10796.8
10162 21383.3 -2997.31 16559.3 5171.56 -13952.3 16150.1
10163 20103.5 -3187.48 16983 4330.2 -13079.8 15609
10164 13802.9 3077.71 19131.9 4613.72 -12749.2 5190.89
10165 8398.42 10401.8 22093.8 5586.3 -12293.5 -8779.88
10166 8643.47 10463.1 22297.7 4530.96 -7115.24 -13895.8
10167 12753 3957.33 19129.8 740.961 1989.77 -9149.36
10168 15764.6 -1066.15 16105.7 -3271.93 7982.55 -4705.25
10169 16475 -2415.64 14875.2 -5854.75 5933.79 -4595.92
10170 17112.7 -2642.93 14932.5 -7035.8 -3132.21 -5174.68
10171 16877.8 -1062.01 15785.4 -6570.95 -16537.3 -5699.34
10172 14803.6 5104.22 18055.2 -3944.24 -30976.9 -6767.37
10173 12583.8 13216.8 21238.5 929.159 -37804.4 -6045.06
10174 11660 16378.1 22688.2 5536.7 -31443 493.126
10175 11202.6 14438.1 21702.5 7630.6 -17966 7170.32
10176 8872.65 13501 19531.2 8800.07 -6121.11 2322.14
10177 4561.02 16338.7 18017.2 7347.45 857.53 -11899.7
10178 -1432.99 23736.6 17823.8 2450.52 7345.5 -29961.1
10179 -7855.71 35024 18799.4 -4674.95 15691.2 -48738.4
10180 -9822.69 39818.4 19277.7 -10399.7 19970.3 -53818.5
10181 -5418.38 32010 17857.2 -12125.3 16266.8 -38602.2
10182 3038.55 16271.8 15324.6 -8703.26 6398.26 -12641
10183 9346.64 4003.28 13172 -2897.31 -2309.2 5783.76
10184 10645.5 -766.691 11464.7 2725.43 -5356.85 11554.7
10185 9090.56 -944.733 10356.2 6869.31 -4409.92 11959.1
10186 7276.15 992.831 10026.3 7210.69 -2644.96 10754.2
10187 7355.64 2870.11 10265.9 2755.46 -2854.49 7346.88
10188 11686.5 2554.08 11415.7 -5219.35 -8048.99 1788.38
10189 17829.4 1058.97 13056 -13180.6 -16143.8 -5324.87
10190 19234.8 2029.43 14148.7 -17071.5 -19536.6 -12545
10191 14384.5 5883.63 14079.2 -15644.8 -16490 -16725.9
10192 7555.98 9536.01 13271.5 -11651.9 -11194.3 -17551.4
10193 2014.92 11297.8 12051.4 -7634.75 -5827.64 -17206.5
10194 -2004.48 11640.2 10687.6 -4242.26 360.305 -16930.1
10195 -2914.4 10321 9735.01 -1903.84 4805.11 -15192.6
10196 -1074.39 7500.58 9069.11 -756.65 5142.05 -10899.9
10197 410.945 4919.45 8220.36 -618.292 3285.09 -5361.64
10198 232.885 3924.39 7248.14 -1107.79 2178.37 -864.955
10199 1049.07 3142.51 6737.83 -1796.6 1065.15 1568.32
10200 5523.01 1733.01 7155.9 -1568.11 -3179.96 978.437
10201 9848.53 2503.68 8982.92 746.958 -8005.6 -3145.75
10202 8975.11 6715.69 11141 3076.96 -7884.19 -6769.65
10203 3477.8 12069.7 12123.4 3423.98 -1203.52 -5034.31
10204 -1708.78 15449 12137.3 3814.02 7697.76 1228.04
10205 -2984.1 16612.3 12591.7 6520.3 12580.3 7458.91
10206 -879.094 15962.4 13776 7768.66 9838.03 11977.6
10207 3842.32 12861 14870 2757.71 603.412 15848.4
10208 9354.92 7534.68 14996.6 -5464.62 -7319.74 16973.7
10209 12613.1 1809.87 13882 -9475.52 -6267.72 13107.5
10210 11271.5 -1144.04 12416.6 -6410.48 2216.77 6329.03
10211 5318.87 549.162 11173.7 -98.1678 9689.17 -836.958
10212 -2896.88 5468.65 10454 5217.91 11449.9 -7177.99
10213 -9204.39 9724.31 9995.54 6896.41 8586.97 -10529.3
10214 -11262 10681.1 9504.18 4032.36 3772.1 -7707.32
10215 -9946.67 9247.32 9207.38 -1869.53 -1567.31 1006.55
10216 -7769.14 7837.01 9558.02 -6816.32 -6187.83 8210.56
10217 -7526.73 8760.06 10968.2 -8960.86 -9066.13 5113.42
10218 -9795.7 13784.8 14190.2 -9368.07 -10409.6 -10127.3
10219 -11589.5 20318.5 18114 -9413.41 -13231.2 -26869.8
10220 -10742.8 22865.9 20208.4 -8854.46 -17901.7 -33983.9
10221 -7283.79 19238.3 19066 -6413.4 -20010.4 -29306.6
10222 -3174.68 12067.2 16151.3 -2294.67 -15206.8 -19082.6
10223 791.731 4562.63 13464.9 1884.84 -5105.57 -10311.8
10224 5121.52 -1434.6 12105.3 4879.93 4821.5 -5341.32
10225 8063.74 -3913.44 12359.3 5543.01 12218.9 -5098.16
10226 7611.85 -1653.29 13660 3405.34 16127.8 -8075.19
10227 4224.3 2315.86 14145.2 -204.411 14173.8 -7996.56
10228 308.681 4584.93 12909 -4035.43 6104.65 -965.807
10229 -2964.52 5772.08 11259.9 -8025.58 -3804.17 8189.47
10230 -5514.65 6987.48 10024.4 -11310.3 -11115.9 13290
10231 -6677.8 7061.15 9165.51 -11456.9 -14359.4 14229.5
10232 -6613.35 6271.68 8370.86 -7644.31 -13477.7 13616.6
10233 -5716.23 5704.93 8078.68 -1896.55 -9284.46 12339.3
10234 -4012.14 5447.03 8462.57 2641.09 -4144.07 9577.6
10235 -1722.71 5317.27 9259.95 4366.39 -536.216 5159.3
10236 -130.135 7311.71 10790.5 2940.12 -181.849 4.11393
10237 -393.616 13676.1 13441.9 -1295.43 -2992.43 -4458.48
10238 -824.38 21016.9 16407.6 -5010.79 -7037.4 -5326.16
10239 203.187 22705.4 17084.4 -4875.09 -8966.71 -4060.2
10240 3701.16 16217.4 14734.1 -789.13 -7049.47 -3336.6
10241 8462.78 6617.43 11555.8 3725.49 -1676.87 -4045.26
10242 11686.2 -380.929 9373.25 4535.55 3780.36 -4778.98
10243 12209.3 -3204.36 8477.85 1444.95 5111.94 -3120.9
10244 9443.18 -1393.49 8251.25 -4324.57 1594.48 -580.091
10245 4121.1 4477.65 8335.8 -11294 -3902.26 235.92
10246 -1654.34 11557.5 8404 -16298.2 -7368.64 -1605.22
10247 -5777.23 16069.1 7821.99 -16833.4 -7871.11 -4428.52
10248 -7163.3 16807.9 6767.49 -12914.3 -7147.49 -5898.54
10249 -6676.42 15290.4 5758.43 -7970.9 -7188.08 -4577.61
10250 -6144.34 14522.4 5562.8 -6192.15 -8015.79 -800.45
10251 -6909.76 16680.8 6621.66 -8066.32 -9095.08 2464
10252 -8505.33 20525.4 8337.62 -9847.91 -9170.59 1476.06
10253 -8901 22176.7 9878.11 -8392.38 -7142.62 -2584.09
10254 -6206.15 18801.5 10508.7 -4215.03 -2855.97 -3662.81
10255 -182.047 11457.1 10570.6 -416.835 2439.71 2023.6
10256 6708.28 3675.02 10379.3 1025.49 6447.21 10948.8
10257 11877.7 -1716.66 10393.1 321.044 6750.3 17234.7
